[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1911],[12],[16],[0],[0],[0.00],[16.0367906789],[-19.928974071]
[1911],[12],[17],[0],[0],[0.00],[16.0535388943],[-19.973714504]
[1911],[12],[18],[0],[0],[0.00],[16.0669898836],[-20.008667106]
[1911],[12],[19],[0],[0],[0.00],[16.0781415823],[-20.038824551]
[1911],[12],[20],[0],[0],[0.00],[16.0896387432],[-20.072280376]
[1911],[12],[21],[0],[0],[0.00],[16.1038395533],[-20.114316475]
[1911],[12],[22],[0],[0],[0.00],[16.1211283828],[-20.163668123]
[1911],[12],[23],[0],[0],[0.00],[16.1396645223],[-20.213573015]
[1911],[12],[24],[0],[0],[0.00],[16.1566749557],[-20.256640626]
[1911],[12],[25],[0],[0],[0.00],[16.1704161222],[-20.290098501]
[1911],[12],[26],[0],[0],[0.00],[16.1814586795],[-20.317775894]
[1911],[12],[27],[0],[0],[0.00],[16.1923007401],[-20.347315092]
[1911],[12],[28],[0],[0],[0.00],[16.2055435455],[-20.384584752]
[1911],[12],[29],[0],[0],[0.00],[16.2220168758],[-20.429481793]
[1911],[12],[30],[0],[0],[0.00],[16.2402101939],[-20.476142164]
[1911],[12],[31],[0],[0],[0.00],[16.2573393597],[-20.517201612]
[1912],[1],[1],[0],[0],[0.00],[16.2713082227],[-20.549028813]
[1912],[1],[2],[0],[0],[0.00],[16.2822383735],[-20.574316793]
[1912],[1],[3],[0],[0],[0.00],[16.2924159295],[-20.600126345]
[1912],[1],[4],[0],[0],[0.00],[16.3046249253],[-20.632721900]
[1912],[1],[5],[0],[0],[0.00],[16.3201303605],[-20.673056520]
[1912],[1],[6],[0],[0],[0.00],[16.3377970265],[-20.716212563]
[1912],[1],[7],[0],[0],[0.00],[16.3548980306],[-20.755010549]
[1912],[1],[8],[0],[0],[0.00],[16.3690284486],[-20.785118041]
[1912],[1],[9],[0],[0],[0.00],[16.3798460034],[-20.808137004]
[1912],[1],[10],[0],[0],[0.00],[16.3893617456],[-20.830445817]
[1912],[1],[11],[0],[0],[0.00],[16.4004784228],[-20.858530322]
[1912],[1],[12],[0],[0],[0.00],[16.4148766387],[-20.894279945]
[1912],[1],[13],[0],[0],[0.00],[16.4318327563],[-20.933737690]
[1912],[1],[14],[0],[0],[0.00],[16.4487423302],[-20.970037134]
[1912],[1],[15],[0],[0],[0.00],[16.4629427517],[-20.998302577]
[1912],[1],[16],[0],[0],[0.00],[16.4736270283],[-21.019121565]
[1912],[1],[17],[0],[0],[0.00],[16.4824742065],[-21.038121843]
[1912],[1],[18],[0],[0],[0.00],[16.4924363325],[-21.061852235]
[1912],[1],[19],[0],[0],[0.00],[16.5055807241],[-21.093014358]
[1912],[1],[20],[0],[0],[0.00],[16.5216256648],[-21.128608290]
[1912],[1],[21],[0],[0],[0.00],[16.5381556499],[-21.162190339]
[1912],[1],[22],[0],[0],[0.00],[16.5523073393],[-21.188487229]
[1912],[1],[23],[0],[0],[0.00],[16.5628168116],[-21.207158510]
[1912],[1],[24],[0],[0],[0.00],[16.5709817230],[-21.223043949]
[1912],[1],[25],[0],[0],[0.00],[16.5797329323],[-21.242620528]
[1912],[1],[26],[0],[0],[0.00],[16.5914875719],[-21.269276837]
[1912],[1],[27],[0],[0],[0.00],[16.6064253658],[-21.300939238]
[1912],[1],[28],[0],[0],[0.00],[16.6223804296],[-21.331666230]
[1912],[1],[29],[0],[0],[0.00],[16.6363522239],[-21.355923518]
[1912],[1],[30],[0],[0],[0.00],[16.6466400910],[-21.372538841]
[1912],[1],[31],[0],[0],[0.00],[16.6541179226],[-21.385546529]
[1912],[2],[1],[0],[0],[0.00],[16.6616222792],[-21.401235157]
[1912],[2],[2],[0],[0],[0.00],[16.6718734819],[-21.423557627]
[1912],[2],[3],[0],[0],[0.00],[16.6855246469],[-21.451325209]
[1912],[2],[4],[0],[0],[0.00],[16.7007167631],[-21.479155144]
[1912],[2],[5],[0],[0],[0.00],[16.7143763062],[-21.501364743]
[1912],[2],[6],[0],[0],[0.00],[16.7243933614],[-21.516042001]
[1912],[2],[7],[0],[0],[0.00],[16.7311844167],[-21.526417702]
[1912],[2],[8],[0],[0],[0.00],[16.7374214485],[-21.538501741]
[1912],[2],[9],[0],[0],[0.00],[16.7460736686],[-21.556694905]
[1912],[2],[10],[0],[0],[0.00],[16.7582657294],[-21.580635656]
[1912],[2],[11],[0],[0],[0.00],[16.7724962687],[-21.605540028]
[1912],[2],[12],[0],[0],[0.00],[16.7856880138],[-21.625680441]
[1912],[2],[13],[0],[0],[0.00],[16.7953603440],[-21.638497451]
[1912],[2],[14],[0],[0],[0.00],[16.8014481325],[-21.646433134]
[1912],[2],[15],[0],[0],[0.00],[16.8063894155],[-21.655148122]
[1912],[2],[16],[0],[0],[0.00],[16.8133434379],[-21.669393696]
[1912],[2],[17],[0],[0],[0.00],[16.8238985624],[-21.689582201]
[1912],[2],[18],[0],[0],[0.00],[16.8369558938],[-21.711553441]
[1912],[2],[19],[0],[0],[0.00],[16.8495031297],[-21.729618176]
[1912],[2],[20],[0],[0],[0.00],[16.8587341485],[-21.740651227]
[1912],[2],[21],[0],[0],[0.00],[16.8640905420],[-21.746332528]
[1912],[2],[22],[0],[0],[0.00],[16.8677144852],[-21.751923053]
[1912],[2],[23],[0],[0],[0.00],[16.8728888018],[-21.762433801]
[1912],[2],[24],[0],[0],[0.00],[16.8816446743],[-21.778994529]
[1912],[2],[25],[0],[0],[0.00],[16.8933236802],[-21.798086396]
[1912],[2],[26],[0],[0],[0.00],[16.9050481135],[-21.814128693]
[1912],[2],[27],[0],[0],[0.00],[16.9137396283],[-21.823500331]
[1912],[2],[28],[0],[0],[0.00],[16.9183430742],[-21.827140870]
[1912],[2],[29],[0],[0],[0.00],[16.9206468599],[-21.829871928]
[1912],[3],[1],[0],[0],[0.00],[16.9239893564],[-21.836891238]
[1912],[3],[2],[0],[0],[0.00],[16.9308153524],[-21.849995690]
[1912],[3],[3],[0],[0],[0.00],[16.9409351673],[-21.866316228]
[1912],[3],[4],[0],[0],[0.00],[16.9516696929],[-21.880432696]
[1912],[3],[5],[0],[0],[0.00],[16.9597258486],[-21.888285624]
[1912],[3],[6],[0],[0],[0.00],[16.9635614434],[-21.890096372]
[1912],[3],[7],[0],[0],[0.00],[16.9645602375],[-21.890211959]
[1912],[3],[8],[0],[0],[0.00],[16.9660424308],[-21.893950524]
[1912],[3],[9],[0],[0],[0.00],[16.9708262945],[-21.903733598]
[1912],[3],[10],[0],[0],[0.00],[16.9792110372],[-21.917355208]
[1912],[3],[11],[0],[0],[0.00],[16.9887796353],[-21.929607278]
[1912],[3],[12],[0],[0],[0.00],[16.9960867425],[-21.936039492]
[1912],[3],[13],[0],[0],[0.00],[16.9991213816],[-21.936169200]
[1912],[3],[14],[0],[0],[0.00],[16.9988215071],[-21.933840486]
[1912],[3],[15],[0],[0],[0.00],[16.9984178433],[-21.934440832]
[1912],[3],[16],[0],[0],[0.00],[17.0010568045],[-21.940987725]
[1912],[3],[17],[0],[0],[0.00],[17.0075366988],[-21.951953651]
[1912],[3],[18],[0],[0],[0.00],[17.0157586094],[-21.962388422]
[1912],[3],[19],[0],[0],[0.00],[17.0221924343],[-21.967493830]
[1912],[3],[20],[0],[0],[0.00],[17.0243897962],[-21.966090024]
[1912],[3],[21],[0],[0],[0.00],[17.0228105070],[-21.961482226]
[1912],[3],[22],[0],[0],[0.00],[17.0205236456],[-21.959076752]
[1912],[3],[23],[0],[0],[0.00],[17.0209490776],[-21.962465427]
[1912],[3],[24],[0],[0],[0.00],[17.0253861626],[-21.970825593]
[1912],[3],[25],[0],[0],[0.00],[17.0321060442],[-21.979513819]
[1912],[3],[26],[0],[0],[0.00],[17.0375608734],[-21.983416975]
[1912],[3],[27],[0],[0],[0.00],[17.0389030130],[-21.980651549]
[1912],[3],[28],[0],[0],[0.00],[17.0360918799],[-21.973940685]
[1912],[3],[29],[0],[0],[0.00],[17.0319682036],[-21.968661768]
[1912],[3],[30],[0],[0],[0.00],[17.0301651147],[-21.968963083]
[1912],[3],[31],[0],[0],[0.00],[17.0324701935],[-21.974754146]
[1912],[4],[1],[0],[0],[0.00],[17.0375670408],[-21.981753455]
[1912],[4],[2],[0],[0],[0.00],[17.0419597049],[-21.984570578]
[1912],[4],[3],[0],[0],[0.00],[17.0424490104],[-21.980604872]
[1912],[4],[4],[0],[0],[0.00],[17.0384804986],[-21.971939488]
[1912],[4],[5],[0],[0],[0.00],[17.0326003413],[-21.963864123]
[1912],[4],[6],[0],[0],[0.00],[17.0285893700],[-21.961070926]
[1912],[4],[7],[0],[0],[0.00],[17.0287040263],[-21.964244491]
[1912],[4],[8],[0],[0],[0.00],[17.0320756958],[-21.969533008]
[1912],[4],[9],[0],[0],[0.00],[17.0353279866],[-21.971312810]
[1912],[4],[10],[0],[0],[0.00],[17.0349637818],[-21.966250439]
[1912],[4],[11],[0],[0],[0.00],[17.0299152115],[-21.955727154]
[1912],[4],[12],[0],[0],[0.00],[17.0223792565],[-21.944881459]
[1912],[4],[13],[0],[0],[0.00],[17.0162145124],[-21.938929806]
[1912],[4],[14],[0],[0],[0.00],[17.0141141191],[-21.939378627]
[1912],[4],[15],[0],[0],[0.00],[17.0156851057],[-21.942890447]
[1912],[4],[16],[0],[0],[0.00],[17.0177384213],[-21.943667001]
[1912],[4],[17],[0],[0],[0.00],[17.0165403951],[-21.937627495]
[1912],[4],[18],[0],[0],[0.00],[17.0105189448],[-21.925373222]
[1912],[4],[19],[0],[0],[0.00],[17.0014721247],[-21.911810178]
[1912],[4],[20],[0],[0],[0.00],[16.9932662757],[-21.902653154]
[1912],[4],[21],[0],[0],[0.00],[16.9889915586],[-21.900280178]
[1912],[4],[22],[0],[0],[0.00],[16.9887481783],[-21.901962734]
[1912],[4],[23],[0],[0],[0.00],[16.9895951840],[-21.901797720]
[1912],[4],[24],[0],[0],[0.00],[16.9876267242],[-21.894951142]
[1912],[4],[25],[0],[0],[0.00],[16.9807899013],[-21.881164992]
[1912],[4],[26],[0],[0],[0.00],[16.9704434197],[-21.865010962]
[1912],[4],[27],[0],[0],[0.00],[16.9603863564],[-21.852651129]
[1912],[4],[28],[0],[0],[0.00],[16.9540543233],[-21.847375589]
[1912],[4],[29],[0],[0],[0.00],[16.9520481078],[-21.847171304]
[1912],[4],[30],[0],[0],[0.00],[16.9517328771],[-21.846124471]
[1912],[5],[1],[0],[0],[0.00],[16.9490978514],[-21.838656437]
[1912],[5],[2],[0],[0],[0.00],[16.9416390356],[-21.823566596]
[1912],[5],[3],[0],[0],[0.00],[16.9302441726],[-21.804975605]
[1912],[5],[4],[0],[0],[0.00],[16.9185727737],[-21.789423065]
[1912],[5],[5],[0],[0],[0.00],[16.9103494600],[-21.781143378]
[1912],[5],[6],[0],[0],[0.00],[16.9066728124],[-21.778951688]
[1912],[5],[7],[0],[0],[0.00],[16.9052633742],[-21.777039338]
[1912],[5],[8],[0],[0],[0.00],[16.9020772751],[-21.769123988]
[1912],[5],[9],[0],[0],[0.00],[16.8942037805],[-21.752995200]
[1912],[5],[10],[0],[0],[0.00],[16.8820390729],[-21.732190905]
[1912],[5],[11],[0],[0],[0.00],[16.8690322381],[-21.713528357]
[1912],[5],[12],[0],[0],[0.00],[16.8591325583],[-21.702196054]
[1912],[5],[13],[0],[0],[0.00],[16.8539256363],[-21.697954048]
[1912],[5],[14],[0],[0],[0.00],[16.8515323923],[-21.695237629]
[1912],[5],[15],[0],[0],[0.00],[16.8479460233],[-21.687125591]
[1912],[5],[16],[0],[0],[0.00],[16.8398989444],[-21.670343858]
[1912],[5],[17],[0],[0],[0.00],[16.8272854981],[-21.647708377]
[1912],[5],[18],[0],[0],[0.00],[16.8132806439],[-21.626189692]
[1912],[5],[19],[0],[0],[0.00],[16.8019903523],[-21.611908970]
[1912],[5],[20],[0],[0],[0.00],[16.7954617978],[-21.605668300]
[1912],[5],[21],[0],[0],[0.00],[16.7922507406],[-21.602301420]
[1912],[5],[22],[0],[0],[0.00],[16.7884597630],[-21.594352888]
[1912],[5],[23],[0],[0],[0.00],[16.7805235646],[-21.577459732]
[1912],[5],[24],[0],[0],[0.00],[16.7678330504],[-21.553570579]
[1912],[5],[25],[0],[0],[0.00],[16.7532259533],[-21.529646602]
[1912],[5],[26],[0],[0],[0.00],[16.7408913131],[-21.512681448]
[1912],[5],[27],[0],[0],[0.00],[16.7333053070],[-21.504599598]
[1912],[5],[28],[0],[0],[0.00],[16.7294840885],[-21.500795762]
[1912],[5],[29],[0],[0],[0.00],[16.7257068492],[-21.493416026]
[1912],[5],[30],[0],[0],[0.00],[16.7181723201],[-21.477016929]
[1912],[5],[31],[0],[0],[0.00],[16.7057784769],[-21.452551709]
[1912],[6],[1],[0],[0],[0.00],[16.6909751471],[-21.426795067]
[1912],[6],[2],[0],[0],[0.00],[16.6779582268],[-21.407509025]
[1912],[6],[3],[0],[0],[0.00],[16.6695886769],[-21.397788984]
[1912],[6],[4],[0],[0],[0.00],[16.6653620114],[-21.393763690]
[1912],[6],[5],[0],[0],[0.00],[16.6618013945],[-21.387357840]
[1912],[6],[6],[0],[0],[0.00],[16.6549385652],[-21.372101035]
[1912],[6],[7],[0],[0],[0.00],[16.6431980615],[-21.347839531]
[1912],[6],[8],[0],[0],[0.00],[16.6285975158],[-21.320966948]
[1912],[6],[9],[0],[0],[0.00],[16.6152661708],[-21.299874393]
[1912],[6],[10],[0],[0],[0.00],[16.6064004230],[-21.288841386]
[1912],[6],[11],[0],[0],[0.00],[16.6019840764],[-21.284891156]
[1912],[6],[12],[0],[0],[0.00],[16.5988428986],[-21.279922008]
[1912],[6],[13],[0],[0],[0.00],[16.5929111586],[-21.266532158]
[1912],[6],[14],[0],[0],[0.00],[16.5821727141],[-21.243388279]
[1912],[6],[15],[0],[0],[0.00],[16.5681794383],[-21.216302868]
[1912],[6],[16],[0],[0],[0.00],[16.5549180093],[-21.194109568]
[1912],[6],[17],[0],[0],[0.00],[16.5458615663],[-21.182236337]
[1912],[6],[18],[0],[0],[0.00],[16.5414820884],[-21.178743096]
[1912],[6],[19],[0],[0],[0.00],[16.5389630683],[-21.175719062]
[1912],[6],[20],[0],[0],[0.00],[16.5342117950],[-21.164965794]
[1912],[6],[21],[0],[0],[0.00],[16.5248084188],[-21.143927571]
[1912],[6],[22],[0],[0],[0.00],[16.5118137650],[-21.117640981]
[1912],[6],[23],[0],[0],[0.00],[16.4989997962],[-21.095165363]
[1912],[6],[24],[0],[0],[0.00],[16.4900534455],[-21.082995473]
[1912],[6],[25],[0],[0],[0.00],[16.4859236172],[-21.080334814]
[1912],[6],[26],[0],[0],[0.00],[16.4841949652],[-21.079680401]
[1912],[6],[27],[0],[0],[0.00],[16.4808191612],[-21.072218076]
[1912],[6],[28],[0],[0],[0.00],[16.4730217883],[-21.054182720]
[1912],[6],[29],[0],[0],[0.00],[16.4613583880],[-21.029660924]
[1912],[6],[30],[0],[0],[0.00],[16.4493183593],[-21.007700416]
[1912],[7],[1],[0],[0],[0.00],[16.4407354490],[-20.995738953]
[1912],[7],[2],[0],[0],[0.00],[16.4370185895],[-20.994203092]
[1912],[7],[3],[0],[0],[0.00],[16.4361932536],[-20.996216564]
[1912],[7],[4],[0],[0],[0.00],[16.4343240629],[-20.992556445]
[1912],[7],[5],[0],[0],[0.00],[16.4283354610],[-20.978303865]
[1912],[7],[6],[0],[0],[0.00],[16.4182745143],[-20.956454282]
[1912],[7],[7],[0],[0],[0.00],[16.4072900145],[-20.935806805]
[1912],[7],[8],[0],[0],[0.00],[16.3992947741],[-20.924578371]
[1912],[7],[9],[0],[0],[0.00],[16.3961274218],[-20.924440574]
[1912],[7],[10],[0],[0],[0.00],[16.3962823478],[-20.929340098]
[1912],[7],[11],[0],[0],[0.00],[16.3960057038],[-20.929879901]
[1912],[7],[12],[0],[0],[0.00],[16.3919818200],[-20.920092082]
[1912],[7],[13],[0],[0],[0.00],[16.3837554051],[-20.901775307]
[1912],[7],[14],[0],[0],[0.00],[16.3740801291],[-20.883239076]
[1912],[7],[15],[0],[0],[0.00],[16.3668775950],[-20.873281982]
[1912],[7],[16],[0],[0],[0.00],[16.3643804700],[-20.874801222]
[1912],[7],[17],[0],[0],[0.00],[16.3655710668],[-20.882730228]
[1912],[7],[18],[0],[0],[0.00],[16.3669386895],[-20.887733145]
[1912],[7],[19],[0],[0],[0.00],[16.3649891569],[-20.882931897]
[1912],[7],[20],[0],[0],[0.00],[16.3587813541],[-20.868871628]
[1912],[7],[21],[0],[0],[0.00],[16.3506311733],[-20.853155778]
[1912],[7],[22],[0],[0],[0.00],[16.3443963550],[-20.844935064]
[1912],[7],[23],[0],[0],[0.00],[16.3426555434],[-20.848256399]
[1912],[7],[24],[0],[0],[0.00],[16.3448893629],[-20.859172133]
[1912],[7],[25],[0],[0],[0.00],[16.3478895300],[-20.868649297]
[1912],[7],[26],[0],[0],[0.00],[16.3480501622],[-20.869079133]
[1912],[7],[27],[0],[0],[0.00],[16.3439699161],[-20.859744497]
[1912],[7],[28],[0],[0],[0.00],[16.3374925295],[-20.847356810]
[1912],[7],[29],[0],[0],[0.00],[16.3323446899],[-20.841189988]
[1912],[7],[30],[0],[0],[0.00],[16.3314003072],[-20.846330568]
[1912],[7],[31],[0],[0],[0.00],[16.3346398480],[-20.860037956]
[1912],[8],[1],[0],[0],[0.00],[16.3392082576],[-20.873801949]
[1912],[8],[2],[0],[0],[0.00],[16.3414548754],[-20.879485425]
[1912],[8],[3],[0],[0],[0.00],[16.3395563793],[-20.875157954]
[1912],[8],[4],[0],[0],[0.00],[16.3348614750],[-20.866491675]
[1912],[8],[5],[0],[0],[0.00],[16.3308977179],[-20.862643754]
[1912],[8],[6],[0],[0],[0.00],[16.3307749260],[-20.869586003]
[1912],[8],[7],[0],[0],[0.00],[16.3349654027],[-20.885825812]
[1912],[8],[8],[0],[0],[0.00],[16.3410137091],[-20.903576368]
[1912],[8],[9],[0],[0],[0.00],[16.3452921264],[-20.914387630]
[1912],[8],[10],[0],[0],[0.00],[16.3455983405],[-20.915201388]
[1912],[8],[11],[0],[0],[0.00],[16.3427724520],[-20.910547076]
[1912],[8],[12],[0],[0],[0.00],[16.3400800916],[-20.909239344]
[1912],[8],[13],[0],[0],[0.00],[16.3408041153],[-20.917952708]
[1912],[8],[14],[0],[0],[0.00],[16.3458898792],[-20.936429127]
[1912],[8],[15],[0],[0],[0.00],[16.3533159502],[-20.957762114]
[1912],[8],[16],[0],[0],[0.00],[16.3595443223],[-20.973410760]
[1912],[8],[17],[0],[0],[0.00],[16.3620465270],[-20.979319893]
[1912],[8],[18],[0],[0],[0.00],[16.3611496392],[-20.978815554]
[1912],[8],[19],[0],[0],[0.00],[16.3597971843],[-20.980158831]
[1912],[8],[20],[0],[0],[0.00],[16.3613765681],[-20.990521673]
[1912],[8],[21],[0],[0],[0.00],[16.3672798500],[-21.010828700]
[1912],[8],[22],[0],[0],[0.00],[16.3759492429],[-21.035181220]
[1912],[8],[23],[0],[0],[0.00],[16.3840005470],[-21.055162748]
[1912],[8],[24],[0],[0],[0.00],[16.3886365223],[-21.065882635]
[1912],[8],[25],[0],[0],[0.00],[16.3896785057],[-21.069457077]
[1912],[8],[26],[0],[0],[0.00],[16.3896986757],[-21.073425154]
[1912],[8],[27],[0],[0],[0.00],[16.3921217036],[-21.085247508]
[1912],[8],[28],[0],[0],[0.00],[16.3987488456],[-21.106929725]
[1912],[8],[29],[0],[0],[0.00],[16.4085048291],[-21.133661619]
[1912],[8],[30],[0],[0],[0.00],[16.4182230309],[-21.157357779]
[1912],[8],[31],[0],[0],[0.00],[16.4249019883],[-21.172478731]
[1912],[9],[1],[0],[0],[0.00],[16.4278738375],[-21.179965555]
[1912],[9],[2],[0],[0],[0.00],[16.4292941394],[-21.186493823]
[1912],[9],[3],[0],[0],[0.00],[16.4325548899],[-21.199601778]
[1912],[9],[4],[0],[0],[0.00],[16.4398233768],[-21.222244517]
[1912],[9],[5],[0],[0],[0.00],[16.4505169813],[-21.250734659]
[1912],[9],[6],[0],[0],[0.00],[16.4617439824],[-21.277494089]
[1912],[9],[7],[0],[0],[0.00],[16.4703643424],[-21.296528609]
[1912],[9],[8],[0],[0],[0.00],[16.4752476631],[-21.307683256]
[1912],[9],[9],[0],[0],[0.00],[16.4780997007],[-21.316676985]
[1912],[9],[10],[0],[0],[0.00],[16.4822090475],[-21.330918746]
[1912],[9],[11],[0],[0],[0.00],[16.4900539927],[-21.354144128]
[1912],[9],[12],[0],[0],[0.00],[16.5015449437],[-21.383779910]
[1912],[9],[13],[0],[0],[0.00],[16.5141184247],[-21.412904692]
[1912],[9],[14],[0],[0],[0.00],[16.5245645446],[-21.435267746]
[1912],[9],[15],[0],[0],[0.00],[16.5313241709],[-21.449727127]
[1912],[9],[16],[0],[0],[0.00],[16.5356262672],[-21.460990435]
[1912],[9],[17],[0],[0],[0.00],[16.5405888142],[-21.476156281]
[1912],[9],[18],[0],[0],[0.00],[16.5489425401],[-21.499561241]
[1912],[9],[19],[0],[0],[0.00],[16.5610823114],[-21.529698385]
[1912],[9],[20],[0],[0],[0.00],[16.5748183830],[-21.560414828]
[1912],[9],[21],[0],[0],[0.00],[16.5869399019],[-21.585397211]
[1912],[9],[22],[0],[0],[0.00],[16.5955052267],[-21.602664995]
[1912],[9],[23],[0],[0],[0.00],[16.6012529666],[-21.615909115]
[1912],[9],[24],[0],[0],[0.00],[16.6070655073],[-21.631760067]
[1912],[9],[25],[0],[0],[0.00],[16.6158608274],[-21.654964810]
[1912],[9],[26],[0],[0],[0.00],[16.6285006832],[-21.684998773]
[1912],[9],[27],[0],[0],[0.00],[16.6432095877],[-21.716554367]
[1912],[9],[28],[0],[0],[0.00],[16.6568451344],[-21.743433276]
[1912],[9],[29],[0],[0],[0.00],[16.6671339127],[-21.762975861]
[1912],[9],[30],[0],[0],[0.00],[16.6743195774],[-21.777889666]
[1912],[10],[1],[0],[0],[0.00],[16.6809897789],[-21.794214694]
[1912],[10],[2],[0],[0],[0.00],[16.6901816829],[-21.816920180]
[1912],[10],[3],[0],[0],[0.00],[16.7031964238],[-21.846345432]
[1912],[10],[4],[0],[0],[0.00],[16.7187015531],[-21.878057000]
[1912],[10],[5],[0],[0],[0.00],[16.7336904069],[-21.906128099]
[1912],[10],[6],[0],[0],[0.00],[16.7456179032],[-21.927395074]
[1912],[10],[7],[0],[0],[0.00],[16.7542384968],[-21.943649535]
[1912],[10],[8],[0],[0],[0.00],[16.7617901056],[-21.960250805]
[1912],[10],[9],[0],[0],[0.00],[16.7713560445],[-21.982208795]
[1912],[10],[10],[0],[0],[0.00],[16.7846403295],[-22.010586232]
[1912],[10],[11],[0],[0],[0.00],[16.8007756100],[-22.041817255]
[1912],[10],[12],[0],[0],[0.00],[16.8169537857],[-22.070371465]
[1912],[10],[13],[0],[0],[0.00],[16.8304203658],[-22.092753246]
[1912],[10],[14],[0],[0],[0.00],[16.8404560054],[-22.109937829]
[1912],[10],[15],[0],[0],[0.00],[16.8489037682],[-22.126560128]
[1912],[10],[16],[0],[0],[0.00],[16.8588218824],[-22.147513527]
[1912],[10],[17],[0],[0],[0.00],[16.8722707615],[-22.174425626]
[1912],[10],[18],[0],[0],[0.00],[16.8888589107],[-22.204554832]
[1912],[10],[19],[0],[0],[0.00],[16.9060382839],[-22.232867609]
[1912],[10],[20],[0],[0],[0.00],[16.9209147657],[-22.255707302]
[1912],[10],[21],[0],[0],[0.00],[16.9323217990],[-22.273357004]
[1912],[10],[22],[0],[0],[0.00],[16.9416696280],[-22.289719376]
[1912],[10],[23],[0],[0],[0.00],[16.9519196810],[-22.309439229]
[1912],[10],[24],[0],[0],[0.00],[16.9654373343],[-22.334548315]
[1912],[10],[25],[0],[0],[0.00],[16.9823091064],[-22.363052562]
[1912],[10],[26],[0],[0],[0.00],[17.0003012756],[-22.390474585]
[1912],[10],[27],[0],[0],[0.00],[17.0164499408],[-22.413147160]
[1912],[10],[28],[0],[0],[0.00],[17.0291770013],[-22.430801394]
[1912],[10],[29],[0],[0],[0.00],[17.0394347520],[-22.446641350]
[1912],[10],[30],[0],[0],[0.00],[17.0500181342],[-22.464959846]
[1912],[10],[31],[0],[0],[0.00],[17.0635353858],[-22.488028112]
[1912],[11],[1],[0],[0],[0.00],[17.0805422906],[-22.514496179]
[1912],[11],[2],[0],[0],[0.00],[17.0991684578],[-22.540467732]
[1912],[11],[3],[0],[0],[0.00],[17.1164523725],[-22.562393809]
[1912],[11],[4],[0],[0],[0.00],[17.1304478201],[-22.579597722]
[1912],[11],[5],[0],[0],[0.00],[17.1416311443],[-22.594647052]
[1912],[11],[6],[0],[0],[0.00],[17.1525649875],[-22.611416012]
[1912],[11],[7],[0],[0],[0.00],[17.1660346527],[-22.632264650]
[1912],[11],[8],[0],[0],[0.00],[17.1830461052],[-22.656363011]
[1912],[11],[9],[0],[0],[0.00],[17.2021312567],[-22.680381858]
[1912],[11],[10],[0],[0],[0.00],[17.2204002021],[-22.700991198]
[1912],[11],[11],[0],[0],[0.00],[17.2355915534],[-22.717255245]
[1912],[11],[12],[0],[0],[0.00],[17.2477013268],[-22.731198477]
[1912],[11],[13],[0],[0],[0.00],[17.2589983206],[-22.746245857]
[1912],[11],[14],[0],[0],[0.00],[17.2723736376],[-22.764715469]
[1912],[11],[15],[0],[0],[0.00],[17.2892552787],[-22.786164556]
[1912],[11],[16],[0],[0],[0.00],[17.3086107099],[-22.807788819]
[1912],[11],[17],[0],[0],[0.00],[17.3276915560],[-22.826548715]
[1912],[11],[18],[0],[0],[0.00],[17.3439797105],[-22.841386376]
[1912],[11],[19],[0],[0],[0.00],[17.3569968056],[-22.853896371]
[1912],[11],[20],[0],[0],[0.00],[17.3686645747],[-22.867062335]
[1912],[11],[21],[0],[0],[0.00],[17.3819078570],[-22.883056598]
[1912],[11],[22],[0],[0],[0.00],[17.3985395729],[-22.901684783]
[1912],[11],[23],[0],[0],[0.00],[17.4179835009],[-22.920591223]
[1912],[11],[24],[0],[0],[0.00],[17.4376980230],[-22.937063683]
[1912],[11],[25],[0],[0],[0.00],[17.4549746867],[-22.950044186]
[1912],[11],[26],[0],[0],[0.00],[17.4688782592],[-22.960820981]
[1912],[11],[27],[0],[0],[0.00],[17.4809367488],[-22.971975820]
[1912],[11],[28],[0],[0],[0.00],[17.4940336271],[-22.985461075]
[1912],[11],[29],[0],[0],[0.00],[17.5103204026],[-23.001197345]
[1912],[11],[30],[0],[0],[0.00],[17.5296902316],[-23.017179445]
[1912],[12],[1],[0],[0],[0.00],[17.5498683463],[-23.031022898]
[1912],[12],[2],[0],[0],[0.00],[17.5680233511],[-23.041765500]
[1912],[12],[3],[0],[0],[0.00],[17.5827896127],[-23.050516043]
[1912],[12],[4],[0],[0],[0.00],[17.5952647622],[-23.059525796]
[1912],[12],[5],[0],[0],[0.00],[17.6082185637],[-23.070488527]
[1912],[12],[6],[0],[0],[0.00],[17.6240850663],[-23.083316974]
[1912],[12],[7],[0],[0],[0.00],[17.6432258815],[-23.096241640]
[1912],[12],[8],[0],[0],[0.00],[17.6636880310],[-23.107177487]
[1912],[12],[9],[0],[0],[0.00],[17.6825897280],[-23.115329245]
[1912],[12],[10],[0],[0],[0.00],[17.6981721555],[-23.121749984]
[1912],[12],[11],[0],[0],[0.00],[17.7110747339],[-23.128456139]
[1912],[12],[12],[0],[0],[0.00],[17.7238824780],[-23.136881834]
[1912],[12],[13],[0],[0],[0.00],[17.7392520860],[-23.146833354]
[1912],[12],[14],[0],[0],[0.00],[17.7580050855],[-23.156654704]
[1912],[12],[15],[0],[0],[0.00],[17.7785580468],[-23.164500708]
[1912],[12],[16],[0],[0],[0.00],[17.7980508748],[-23.169781362]
