Time,Alpha_1,Delta_1,Alpha_2,Delta_2,RA_Residual,Dec_Residual
1956-07-09,13.7914369073,-9.223683651,13.7914372953,-9.223682096,0.020681092587511378,0.005598000002748904
1956-07-10,13.7913345191,-9.222011058,13.7913346284,-9.222010816,0.00582591272441551,0.0008712000017396804
1956-07-11,13.7912416569,-9.218946534,13.7912413745,-9.218947854,-0.015052626141963649,-0.004751999996699396
1956-07-12,13.7912777331,-9.218827107,13.7912773524,-9.218828617,-0.020292268761359734,-0.005436000002134733
1956-07-13,13.7914635685,-9.223130177,13.7914634846,-9.223130311,-0.004472026767827248,-0.00048240000154464724
1956-07-14,13.7916998447,-9.228941794,13.7917001443,-9.228940414,0.015968976729962798,0.004968000001781547
1956-07-15,13.7918702674,-9.231984654,13.7918706392,-9.231983194,0.01981713723945107,0.005256000000031236
1956-07-16,13.7919622679,-9.231058574,13.7919623261,-9.231058548,0.0031020989920987835,9.36000013496141e-05
1956-07-17,13.7920798627,-9.229280214,13.7920795473,-9.229281647,-0.01681111621966788,-0.005158800004778641
1956-07-18,13.7923355735,-9.230844487,13.7923352122,-9.230845890,-0.019257544001874446,-0.005050799995842681
1956-07-19,13.7927336332,-9.236671533,13.7927336009,-9.236671452,-0.0017215841896530614,0.0002916000049424383
1956-07-20,13.7931655881,-9.243453277,13.7931659180,-9.243451796,0.0175832724931875,0.005331599999891523
1956-07-21,13.7935229215,-9.247090579,13.7935232708,-9.247089237,0.018617076826630267,0.004831199996857549
1956-07-22,13.7938096542,-9.246947836,13.7938096606,-9.246948024,0.00034110883665188873,-0.0006767999984447215
1956-07-23,13.7941379620,-9.246506257,13.7941376193,-9.246507778,-0.01826533871017057,-0.005475599999016367
1956-07-24,13.7946116082,-9.249747434,13.7946112723,-9.249748709,-0.01790274520793477,-0.00459000000248011
1956-07-25,13.7952181979,-9.257021666,13.7952182173,-9.257021371,0.0010339567398455563,0.0010619999983418893
1956-07-26,13.7958420226,-9.264686028,13.7958423768,-9.264684472,0.018877293384179216,0.005601599996651885
1956-07-27,13.7963842244,-9.268889122,13.7963845455,-9.268887919,0.01711300499413418,0.004330799993823575
1956-07-28,13.7968653616,-9.269567554,13.7968653165,-9.269567953,-0.0024035971254956923,-0.001436399997345461
1956-07-29,13.7974038508,-9.270505054,13.7974034868,-9.270506638,-0.01939926859036602,-0.005702400004992114
1956-07-30,13.7980929067,-9.275402560,13.7980926018,-9.275403685,-0.016249325423584503,-0.004050000002564502
1956-07-31,13.7989037081,-9.284037668,13.7989037786,-9.284037168,0.0037571309923964706,0.0018000000018503215
1956-08-01,13.7997152830,-9.292497187,13.7997156554,-9.292495581,0.019845699133081304,0.005781599998755382
1956-08-02,13.8004401432,-9.297242234,13.8004404307,-9.297241190,0.015321055775102038,0.0037584000040169485
1956-08-03,13.8011150231,-9.298779248,13.8011149277,-9.298779848,-0.00508390359256941,-0.002159999999662432
1956-08-04,13.8018625005,-9.301127456,13.8018621215,-9.301129076,-0.020196924067815272,-0.005832000002925497
1956-08-05,13.8027635647,-9.307644795,13.8027632957,-9.307645753,-0.014334752750611166,-0.0034487999975851835
1956-08-06,13.8037733903,-9.317542883,13.8037735103,-9.317542186,0.006394504073112808,0.0025091999965809464
1956-08-07,13.8047677716,-9.326706807,13.8047681556,-9.326705180,0.020461875919944382,0.005857200005010554
1956-08-08,13.8056720431,-9.331968930,13.8056722923,-9.331968061,0.013278704609175358,0.0031284000030495918
1956-08-09,13.8065383939,-9.334393136,13.8065382500,-9.334393926,-0.007667705916289502,-0.0028440000050977687
1956-08-10,13.8074913229,-9.338163340,13.8074909356,-9.338164968,-0.020637042036436272,-0.005860799998913535
1956-08-11,13.8085980741,-9.346238385,13.8085978455,-9.346239161,-0.01218052789004785,-0.002793600000927654
1956-08-12,13.8097985352,-9.357280573,13.8097987024,-9.357279692,0.008908659718438478,0.003171600000229091
1956-08-13,13.8109674512,-9.367045412,13.8109678402,-9.367043790,0.02072590470418171,0.005839199997126343
1956-08-14,13.8120443620,-9.372789300,13.8120445690,-9.372788620,0.011028769379428672,0.002448000004307005
1956-08-15,13.8130960921,-9.376112612,13.8130959025,-9.376113578,-0.01010161668698323,-0.003477599999968106
1956-08-16,13.8142469570,-9.381291585,13.8142465680,-9.381293194,-0.0207250539780338,-0.005792399999648978
1956-08-17,13.8155493366,-9.390837697,13.8155491520,-9.390838279,-0.009834806125081296,-0.0020952000006957405
1956-08-18,13.8169289655,-9.402890316,13.8169291767,-9.402889268,0.011251564194106526,0.00377280000520841
1956-08-19,13.8182618517,-9.413149487,13.8182622391,-9.413147898,0.02063791021590173,0.005720400000086556
1956-08-20,13.8195029138,-9.419340779,13.8195030752,-9.419340297,0.008598087379253867,0.00173520000288363
1956-08-21,13.8207324920,-9.423570732,13.8207322603,-9.423571858,-0.012342951837614781,-0.0040536000028623675
1956-08-22,13.8220725177,-9.430133886,13.8220721335,-9.430135449,-0.02046643035394747,-0.005626799998736942
1956-08-23,13.8235595401,-9.441053410,13.8235594024,-9.441053789,-0.007335081159897067,-0.001364399997783039
1956-08-24,13.8251064426,-9.453980436,13.8251066939,-9.453979238,0.013385887553825448,0.004312799998729133
1956-08-25,13.8265927337,-9.464633860,13.8265931129,-9.464632329,0.020198055232005175,0.005511599995600136
1956-08-26,13.8279895650,-9.471245102,13.8279896785,-9.471244826,0.0060454513953070695,0.0009935999990773325
1956-08-27,13.8293893782,-9.476387944,13.8293891085,-9.476389210,-0.01436505566975578,-0.004557599999799322
1956-08-28,13.8309095024,-9.484301122,13.8309091298,-9.484302614,-0.019845370001998024,-0.005371200003168042
1956-08-29,13.8325699314,-9.496486928,13.8325698426,-9.496487099,-0.004729485247142583,-0.0006155999997758954
1956-08-30,13.8342722129,-9.510150952,13.8342724999,-9.510149625,0.015285000869338497,0.004777199998784454
1956-08-31,13.8359015240,-9.521104430,13.8359018886,-9.521102983,0.01941718718316076,0.005209199996158986
1956-09-01,13.8374457828,-9.528112369,13.8374458466,-9.528112304,0.003397671746416219,0.00023400000017659295
1956-09-02,13.8390078341,-9.534168924,13.8390075312,-9.534170307,-0.01613066626719149,-0.004978800002675143
1956-09-03,13.8406981802,-9.543383954,13.8406978252,-9.543385350,-0.01890469388241185,-0.005025600000152508
1956-09-04,13.8425197505,-9.556715014,13.8425197120,-9.556714974,-0.0020501470856585605,0.00014399999912484418
1956-09-05,13.8443644253,-9.570971985,13.8443647428,-9.570970551,0.016906348460563027,0.005162399998681622
1956-09-06,13.8461250835,-9.582129893,13.8461254272,-9.582128553,0.018300853726652515,0.0048239999962618185
1956-09-07,13.8478066136,-9.589505899,13.8478066268,-9.589506044,0.0007028397939212308,-0.0005219999984262813
1956-09-08,13.8495203573,-9.596460931,13.8495200266,-9.596462409,-0.017607903894704607,-0.005320800005392812
1956-09-09,13.8513679044,-9.606905763,13.8513675732,-9.606907040,-0.017633982345275474,-0.004597199996680956
1956-09-10,13.8533350048,-9.621239212,13.8533350169,-9.621238963,0.000644209331765197,0.0008964000038247377
1956-09-11,13.8553058714,-9.635932484,13.8553062140,-9.635930967,0.01823938258484214,0.005461199997824906
1956-09-12,13.8571831741,-9.647193547,13.8571834914,-9.647192337,0.016891894009777912,0.004356000002303517
1956-09-13,13.8589888499,-9.654901633,13.8589888127,-9.654901985,-0.001980346898117675,-0.0012672000025304442
1956-09-14,13.8608408150,-9.662725466,13.8608404622,-9.662727015,-0.01878091816209061,-0.005576400000961712
1956-09-15,13.8628299152,-9.674310495,13.8628296133,-9.674311633,-0.01607075934541043,-0.004096800000041867
1956-09-16,13.8649249789,-9.689492340,13.8649250412,-9.689491887,0.0033162074988274596,0.0016307999942455353
1956-09-17,13.8670047200,-9.704465869,13.8670050816,-9.704464295,0.019246983710043904,0.005666400002013461
1956-09-18,13.8689834868,-9.715736576,13.8689837722,-9.715735515,0.015190553844682268,0.00381959999629089
1956-09-19,13.8708999511,-9.723745687,13.8708998641,-9.723746240,-0.00463050644929298,-0.001990800004847415
1956-09-20,13.8728764408,-9.732405292,13.8728760720,-9.732406885,-0.019628580804557146,-0.005734800001278018
1956-09-21,13.8749913071,-9.745033512,13.8749910394,-9.745034491,-0.014247213472991767,-0.0035244000038403556
1956-09-22,13.8771969486,-9.760907474,13.8771970598,-9.760906823,0.005917873342673027,0.002343600002063795
1956-09-23,13.8793688164,-9.776012274,13.8793691908,-9.776010669,0.019924021744673292,0.005777999998457517
1956-09-24,13.8814345934,-9.787210147,13.8814348422,-9.787209253,0.013239662299715894,0.003218399997706456
1956-09-25,13.8834490325,-9.795494686,13.8834488976,-9.795495431,-0.007178399879048547,-0.002682000004483598
1956-09-26,13.8855365789,-9.804952904,13.8855362005,-9.804954515,-0.020135130070520736,-0.005799600000244709
1956-09-27,13.8877615153,-9.818519139,13.8877612864,-9.818519944,-0.01217955218208798,-0.002898000003170864
1956-09-28,13.8900605697,-9.834925925,13.8900607278,-9.834925089,0.008411934065941387,0.0030095999996149203
1956-09-29,13.8923081997,-9.850018287,13.8923085805,-9.850016676,0.02026007646371531,0.005799600000244709
1956-09-30,13.8944467885,-9.861068003,13.8944469966,-9.861067291,0.011071377759196383,0.0025632000010489264
1956-10-01,13.8965461464,-9.869601912,13.8965459660,-9.869602837,-0.009597428292959448,-0.0033300000005453967
1956-10-02,13.8987304116,-9.879810560,13.8987300300,-9.879812163,-0.020300804029641108,-0.005770800004256671
1956-10-03,13.9010484139,-9.894194490,13.9010482275,-9.894195107,-0.009915891702834318,-0.002221199998331258
1956-10-04,13.9034222355,-9.910964667,13.9034224377,-9.910963657,0.01075585220820769,0.0036360000002844117
1956-10-05,13.9057276518,-9.925898064,13.9057280325,-9.925896476,0.020250080895961472,0.005716799999788691
1956-10-06,13.9079228894,-9.936722099,13.9079230533,-9.936721580,0.008717831502093064,0.0018684000011148783
1956-10-07,13.9100915753,-9.945469289,13.9100913524,-9.945470378,-0.011855720837384322,-0.003920399998236235
1956-10-08,13.9123552073,-9.956361318,13.9123548291,-9.956362886,-0.020115226969823402,-0.005644800000226269
1956-10-09,13.9147461916,-9.971422970,13.9147460508,-9.971423388,-0.0074883479371533794,-0.0015047999966100178
1956-10-10,13.9171734311,-9.988376039,13.9171736737,-9.988374873,0.012901836765902203,0.004197600001987212
1956-10-11,13.9195164837,-10.003003056,13.9195168578,-10.003001516,0.019894311397846493,0.005544000004675809
1956-10-12,13.9217504076,-10.013525853,13.9217505247,-10.013525537,0.006227073998134222,0.0011376000045970613
1956-10-13,13.9239712220,-10.022446850,13.9239709607,-10.022448086,-0.013894873383830548,-0.004449600003653131
1956-10-14,13.9262955134,-10.033946054,13.9262951450,-10.033947560,-0.01958932141046448,-0.005421600000943272
1956-10-15,13.9287385785,-10.049538321,13.9287384856,-10.049538533,-0.004939631578912039,-0.0007631999991986049
1956-10-16,13.9311978181,-10.066496464,13.9311980970,-10.066495161,0.01482875044821847,0.00469079999803057
1956-10-17,13.9335589107,-10.080681540,13.9335592717,-10.080680075,0.019193056533529956,0.005274000001520562
1956-10-18,13.9358143345,-10.090839782,13.9358144028,-10.090839675,0.0036311480048848346,0.0003851999998971678
1956-10-19,13.9380707409,-10.099899518,13.9380704456,-10.099900881,-0.01569908958397547,-0.004906799996717837
1956-10-20,13.9404375302,-10.111926725,13.9404371779,-10.111928144,-0.018728690561490745,-0.005108400000608526
1956-10-21,13.9429124676,-10.127900541,13.9429124242,-10.127900542,-0.002307081247161018,-3.6000002978653356e-06
1956-10-22,13.9453833273,-10.144692364,13.9453836377,-10.144690946,0.01649955059233196,0.005104800000310661
1956-10-23,13.9477441283,-10.158313281,13.9477444702,-10.158311915,0.018173183766523805,0.004917599997611433
1956-10-24,13.9500050069,-10.168054983,13.9500050253,-10.168055087,0.00097799469153292,-0.0003744000053984564
1956-10-25,13.9522812310,-10.177220440,13.9522809068,-10.177221908,-0.017231346884516375,-0.005284800002414158
1956-10-26,13.9546728034,-10.189690973,13.9546724734,-10.189692281,-0.017538933175690823,-0.004708799999519897
1956-10-27,13.9571597998,-10.205892942,13.9571598066,-10.205892732,0.0003613899672813069,0.0007559999986028743
1956-10-28,13.9596223715,-10.222350373,13.9596227080,-10.222348862,0.017882561774433797,0.005439599996037714
1956-10-29,13.9619648873,-10.235293110,13.9619652042,-10.235291865,0.01684027588662055,0.004481999999939035
1956-10-30,13.9642149844,-10.244570050,13.9642149525,-10.244570365,-0.0016951374992029906,-0.0011339999979043114
1956-10-31,13.9664943114,-10.253801241,13.9664939640,-10.253802789,-0.018459988381287495,-0.005572800000663847
1956-11-01,13.9688914145,-10.266615923,13.9688911122,-10.266617098,-0.016062834093263523,-0.004229999998273115
1956-11-02,13.9713688902,-10.282880189,13.9713689470,-10.282879771,0.0030179358871242072,0.0015048000030049025
1956-11-03,13.9738015088,-10.298831025,13.9738018657,-10.298829446,0.018962093143567914,0.0056844000035027875
1956-11-04,13.9761059283,-10.310982653,13.9761062146,-10.310981552,0.015210529247275777,0.003963600001810619
1956-11-05,13.9783269277,-10.319744193,13.9783268462,-10.319744714,-0.004329806606004863,-0.001875600001710609
1956-11-06,13.9805903035,-10.328990467,13.9805899387,-10.328992070,-0.019379963467315665,-0.005770799997861786
1956-11-07,13.9829714271,-10.342035939,13.9829711578,-10.342036961,-0.01430594153871769,-0.003679199997463911
1956-11-08,13.9854160862,-10.358188751,13.9854161921,-10.358188129,0.005625403635874603,0.0022391999998205847
1956-11-09,13.9877961277,-10.373464298,13.9877964988,-10.373462678,0.019711855435269703,0.005832000002925497
1956-11-10,13.9900422712,-10.384722144,13.9900425222,-10.384721206,0.01333197963722926,0.0033767999980227614
1956-11-11,13.9922157576,-10.392925132,13.9922156277,-10.392925851,-0.006899516749981919,-0.002588399996739099
1956-11-12,13.9944441696,-10.402135955,13.9944437937,-10.402137586,-0.019964987194693952,-0.005871599999807131
1956-11-13,13.9967881655,-10.415296432,13.9967879338,-10.415297282,-0.012305646079732648,-0.0030599999973901504
1956-11-14,13.9991776462,-10.431168055,13.9991777995,-10.431167240,0.008141387241176426,0.002933999999754633
1956-11-15,14.0014839867,-10.445613528,14.0014843657,-10.445611892,0.020126826091926283,0.005889600001296458
1956-11-16,14.0036534082,-10.455892669,14.0036536194,-10.455891911,0.011215422190558617,0.0027288000019609626
1956-11-17,14.0057625477,-10.463505992,14.0057623717,-10.463506899,-0.009345955924237835,-0.0032652000015787053
1956-11-18,14.0079383154,-10.472633708,14.0079379348,-10.472635340,-0.020210034837456172,-0.0058752000001049964
1956-11-19,14.0102253570,-10.485793160,14.0102251671,-10.485793823,-0.010083348819175133,-0.0023867999992432942
1956-11-20,14.0125388975,-10.501219622,14.0125390956,-10.501218626,0.010518229476175344,0.0035856000025091816
1956-11-21,14.0147522906,-10.514694601,14.0147526710,-10.514692978,0.020196668249348865,0.005842800003819093
1956-11-22,14.0168283694,-10.523926289,14.0168285371,-10.523925725,0.008903469849644005,0.002030400001729049
1956-11-23,14.0188577400,-10.530927487,14.0188575208,-10.530928569,-0.011637425648587225,-0.003895200002546062
1956-11-24,14.0209641017,-10.539923149,14.0209637230,-10.539924755,-0.020104764673098737,-0.005781599998755382
1956-11-25,14.0231750049,-10.552961031,14.0231748601,-10.552961494,-0.007686946427568915,-0.0016667999972241887
1956-11-26,14.0253924204,-10.567779311,14.0253926600,-10.567778149,0.01271894715578815,0.00418320000079575
1956-11-27,14.0274940482,-10.580151231,14.0274944234,-10.580149649,0.01991634650353677,0.005695199998001499
1956-11-28,14.0294601041,-10.588274075,14.0294602254,-10.588273716,0.00643866954988711,0.001292399998220617
1956-11-29,14.0313934768,-10.594639102,14.0313932179,-10.594640340,-0.013742266514389593,-0.004456799997853977
1956-11-30,14.0334122316,-10.603442703,14.0334118614,-10.603444254,-0.01964944300708119,-0.005583599995162558
1956-12-01,14.0355261771,-10.616226309,14.0355260799,-10.616226562,-0.005158957370387642,-0.0009107999986213144
1956-12-02,14.0376258604,-10.630269272,14.0376261374,-10.630267963,0.01470129125505889,0.004712399999817762
1956-12-03,14.0395957820,-10.641410498,14.0395961456,-10.641408984,0.0192967303646004,0.0054504000033261946
1956-12-04,14.0414341293,-10.648369507,14.0414342018,-10.648369361,0.003847582489705443,0.0005255999987241466
1956-12-05,14.0432542673,-10.654074424,14.0432539733,-10.654075799,-0.015602318408258624,-0.004950000000292221
1956-12-06,14.0451663935,-10.662620262,14.0451660381,-10.662621731,-0.018860232440630523,-0.005288399996317139
1956-12-07,14.0471623211,-10.675013882,14.0471622735,-10.675013919,-0.002525915831035409,-0.00013319999823124817
1956-12-08,14.0491232504,-10.688121890,14.0491235603,-10.688120455,0.01644427592315691,0.005165999998979487
1956-12-09,14.0509427960,-10.697921718,14.0509431416,-10.697920299,0.018338038736266257,0.005108400000608526
1956-12-10,14.0526373105,-10.703679233,14.0526373328,-10.703679304,0.0011832479736938297,-0.00025559999556890034
1956-12-11,14.0543285521,-10.708709941,14.0543282278,-10.708711431,-0.01720721735349238,-0.0053639999961774265
1956-12-12,14.0561166851,-10.716935744,14.0561163508,-10.716937106,-0.01773733120261813,-0.004903199996419971
1956-12-13,14.0579755519,-10.728809317,14.0579755548,-10.728809137,0.00015386253760389624,0.0006479999960617988
1956-12-14,14.0597792096,-10.740837542,14.0597795471,-10.740836004,0.01790570185858615,0.005536799997685193
1956-12-15,14.0614324808,-10.749206989,14.0614328024,-10.749205690,0.01706167141686278,0.004676399996839109
1956-12-16,14.0629696875,-10.753744676,14.0629696591,-10.753744965,-0.0015066672615957075,-0.0010403999965546973
1956-12-17,14.0645186992,-10.758097127,14.0645183501,-10.758098706,-0.018520068347008548,-0.0056844000035027875
1956-12-18,14.0661676451,-10.765943907,14.0661673377,-10.765945138,-0.01630742142293109,-0.00443159999576892
1956-12-19,14.0678727401,-10.777173105,14.0678727938,-10.777172708,0.002848652776978255,0.0014291999967497304
1956-12-20,14.0695032045,-10.787991090,14.0695035637,-10.787989476,0.019053990694695128,0.005810400001138305
1956-12-21,14.0709768887,-10.794860696,14.0709771805,-10.794859540,0.015478361408528334,0.004161600005403443
1956-12-22,14.0723454582,-10.798175097,14.0723453794,-10.798175601,-0.004179854072012642,-0.0018144000030417828
1956-12-23,14.0737403980,-10.801849260,14.0737400302,-10.801850903,-0.01950928342868656,-0.005914800003381515
1956-12-24,14.0752359439,-10.809254746,14.0752356689,-10.809255822,-0.014586516001365218,-0.00387360000075887
1956-12-25,14.0767713096,-10.819714138,14.0767714133,-10.819713529,0.005500250766168198,0.00219240000234322
1956-12-26,14.0782132667,-10.829198041,14.0782136417,-10.829196378,0.019889380524155384,0.005986799996549053
1956-12-27,14.0794943041,-10.834508615,14.0794945609,-10.834507624,0.013620006268900788,0.003567600001019855
1956-12-28,14.0806825656,-10.836601111,14.0806824374,-10.836601823,-0.006799348122855972,-0.0025632000010489264
1956-12-29,14.0819107294,-10.839592170,14.0819103490,-10.839593848,-0.020175087250809385,-0.006040800001017033
1956-12-30,14.0832377208,-10.846485355,14.0832374831,-10.846486257,-0.012606487166147987,-0.0032472000000893786
1956-12-31,14.0845868877,-10.856047191,14.0845870399,-10.856046379,0.008071712113524754,0.002923199998861037
1957-01-01,14.0858251491,-10.864082184,14.0858255333,-10.864080499,0.020374956352626872,0.00606600000310209
1957-01-02,14.0869010758,-10.867789719,14.0869012930,-10.867788911,0.01151844236840253,0.0029087999976695755
1957-01-03,14.0878981724,-10.868673502,14.0878979969,-10.868674411,-0.009307001059864432,-0.003272400002174436
1957-01-04,14.0889478798,-10.870981171,14.0889474935,-10.870982855,-0.02048585033261615,-0.00606239999640934
1957-01-05,14.0900926674,-10.877294020,14.0900924714,-10.877294730,-0.010393843348793013,-0.002555999994058311
1957-01-06,14.0912414066,-10.885841236,14.0912416048,-10.885840233,0.010510207539205084,0.0036107999981993544
1957-01-07,14.0922636859,-10.892333779,14.0922640727,-10.892332103,0.02051089631138032,0.006033600000421302
1957-01-08,14.0931252160,-10.894419306,14.0931253896,-10.894418697,0.009205446380099989,0.0021923999959483353
1957-01-09,14.0939233764,-10.894126543,14.0939231564,-10.894127635,-0.011665899661237983,-0.003931199999129831
1957-01-10,14.0947859041,-10.895760528,14.0947855185,-10.895762189,-0.020447028380164368,-0.005979599995953322
1957-01-11,14.0957379348,-10.901432757,14.0957377842,-10.901433262,-0.007985642579300926,-0.0018179999969447636
1957-01-12,14.0966754902,-10.908863034,14.0966757312,-10.908861857,0.01277882978855826,0.004237199998868846
1957-01-13,14.0974732640,-10.913743268,14.0974736466,-10.913741630,0.020286722084652712,0.005896799995497304
1957-01-14,14.0981148046,-10.914212902,14.0981149314,-10.914212504,0.006723346297647878,0.0014327999970475958
1957-01-15,14.0987095920,-10.912792948,14.0987093310,-10.912794205,-0.0138391307030328,-0.004525200003513419
1957-01-16,14.0993792372,-10.913770673,14.0993788592,-10.913772281,-0.02004281303974812,-0.005788799999351113
1957-01-17,14.1001309543,-10.918747886,14.1001308519,-10.918748174,-0.005429496539070494,-0.001036799996256832
1957-01-18,14.1008497209,-10.924971716,14.1008500009,-10.924970383,0.014845968213423115,0.004798800000571646
1957-01-19,14.1014175859,-10.928190006,14.1014179577,-10.928188435,0.01971311119691782,0.005655600001119865
1957-01-20,14.1018362006,-10.927068943,14.1018362781,-10.927068766,0.004109122937527076,0.0006372000015630874
1957-01-21,14.1022250636,-10.924580142,14.1022247659,-10.924581544,-0.015784466294819673,-0.0050472000019397
1957-01-22,14.1026973111,-10.924917698,14.1026969472,-10.924919224,-0.019294460047272477,-0.005493600000505694
1957-01-23,14.1032419870,-10.929142598,14.1032419349,-10.929142663,-0.0027623717311342027,-0.00023400000017659295
1957-01-24,14.1037350917,-10.934074861,14.1037354058,-10.934073395,0.016653484074762435,0.005277599995423543
1957-01-25,14.1040682476,-10.935593366,14.1040686020,-10.935591891,0.018790081291152214,0.005310000004499216
1957-01-26,14.1042612978,-10.932917827,14.1042613242,-10.932917874,0.001399725160118653,-0.0001691999948150169
1957-01-27,14.1044416935,-10.929421500,14.1044413642,-10.929423022,-0.017459657283139748,-0.005479199999314233
1957-01-28,14.1047121138,-10.929131782,14.1047117705,-10.929133200,-0.018201962303676027,-0.005104800000310661
1957-01-29,14.1050436927,-10.932547460,14.1050436921,-10.932547300,-3.181197945943849e-05,0.0005760000028942613
1957-01-30,14.1053057877,-10.936115010,14.1053061308,-10.936113437,0.018190929924723032,0.0056628000017155955
1957-01-31,14.1054016638,-10.935917617,14.1054019944,-10.935916264,0.01752819999306302,0.004870800000134068
1957-02-01,14.1053690820,-10.931745564,14.1053690567,-10.931745837,-0.0013414085717283987,-0.0009827999981837365
1957-02-02,14.1053411825,-10.927317095,14.1053408272,-10.927318712,-0.018838324419744614,-0.005821200002031901
1957-02-03,14.1054083305,-10.926421389,14.1054080140,-10.926422671,-0.016781164223111808,-0.004615199998170283
1957-02-04,14.1055242569,-10.928982922,14.1055243081,-10.928982537,0.0027146545809523235,0.001385999999570231
1957-02-05,14.1055540371,-10.931134735,14.1055544032,-10.931133081,0.019410700305959566,0.005954400000263149
1957-02-06,14.1054143407,-10.929234178,14.1054146416,-10.929232972,0.01595388455542285,0.004341600001112056
1957-02-07,14.1051601811,-10.923649043,14.1051601041,-10.923649538,-0.004082659503623176,-0.0017820000003609948
1957-02-08,14.1049279894,-10.918379340,14.1049276142,-10.918381023,-0.01989403912714525,-0.006058800002506359
1957-02-09,14.1047941729,-10.916908105,14.1047938888,-10.916909229,-0.01506376467306377,-0.004046400002266637
1957-02-10,14.1046958632,-10.918583337,14.1046959657,-10.918582733,0.005434801698928244,0.0021744000008538933
1957-02-11,14.1044962500,-10.919290556,14.1044966328,-10.919288851,0.02029694773615127,0.006138000002664512
1957-02-12,14.1041268742,-10.915726633,14.1041271400,-10.915725597,0.014093504228721302,0.003729600001634026
1957-02-13,14.1036589800,-10.908833525,14.1036588525,-10.908834235,-0.006760584928132568,-0.0025560000004531958
1957-02-14,14.1032298021,-10.902824237,14.1032294134,-10.902825956,-0.020610921328017413,-0.0061883999940448575
1957-02-15,14.1029003574,-10.900812483,14.1029001110,-10.900813426,-0.013065514118528042,-0.003394799999512088
1957-02-16,14.1025922105,-10.901577522,14.1025923626,-10.901576709,0.008065176933890606,0.002926799999158902
1957-02-17,14.1021689978,-10.900827830,14.1021693908,-10.900826104,0.020839069846410724,0.0062136000025247995
1957-02-18,14.1015782428,-10.895659375,14.1015784686,-10.895658527,0.011973393569891631,0.0030527999967944197
1957-02-19,14.1009060721,-10.887574750,14.1009058960,-10.887575663,-0.009338227938978998,-0.0032867999969710127
1957-02-20,14.1002880581,-10.880927224,14.1002876627,-10.880928950,-0.020967732538448476,-0.006213599996129915
1957-02-21,14.0997687661,-10.878404612,14.0997685619,-10.878405359,-0.010828647515188352,-0.002689199998684444
1957-02-22,14.0992556366,-10.878235985,14.0992558361,-10.878234976,0.010579414191607659,0.0036323999999865464
1957-02-23,14.0986152361,-10.876027596,14.0986156322,-10.876025878,0.02100519806504229,0.006184800000141877
1957-02-24,14.0978120789,-10.869328155,14.0978122604,-10.869327513,0.009625168042963064,0.002311199999383007
1957-02-25,14.0969457618,-10.860178057,14.0969455400,-10.860179158,-0.011762687198113955,-0.003963599995415734
1957-02-26,14.0961479412,-10.852995681,14.0961475460,-10.852997381,-0.020959088083476088,-0.006120000001175185
1957-02-27,14.0954460766,-10.849993806,14.0954459185,-10.849994341,-0.008384780144793656,-0.001925999999485839
1957-02-28,14.0947351960,-10.848879671,14.0947354394,-10.848878484,0.012908684944730582,0.004273200001847499
1957-03-01,14.0938871586,-10.845234044,14.0938875510,-10.845232367,0.020811132797939627,0.006037200000719167
1957-03-02,14.0928840718,-10.837103777,14.0928842057,-10.837103352,0.007101647331303631,0.0015299999986950752
1957-03-03,14.0918372526,-10.827034007,14.0918369888,-10.827035275,-0.013991617264501653,-0.004564800000395053
1957-03-04,14.0908721751,-10.819431017,14.0908717872,-10.819432662,-0.02057424584306494,-0.005922000003977246
1957-03-05,14.0899987625,-10.815991234,14.0899986534,-10.815991547,-0.005786738782427213,-0.0011267999973085807
1957-03-06,14.0891014730,-10.813937629,14.0891017564,-10.813936284,0.015031833177005257,0.004841999997751145
1957-03-07,14.0880596452,-10.808902901,14.0880600269,-10.808901295,0.020246107951353006,0.005781599998755382
1957-03-08,14.0868732198,-10.799468647,14.0868733035,-10.799468448,0.004439749854599243,0.0007163999953263556
1957-03-09,14.0856632669,-10.788642406,14.0856629654,-10.788643820,-0.015993223162298148,-0.005090400005514084
1957-03-10,14.0845469256,-10.780740888,14.0845465518,-10.780742448,-0.01982893481070594,-0.005615999997843346
1957-03-11,14.0835164422,-10.776911770,14.0835163844,-10.776911855,-0.0030661504595629247,-0.00030599999973901504
1957-03-12,14.0824476784,-10.773940061,14.0824479968,-10.773938583,0.016890517669600234,0.005320799998997927
1957-03-13,14.0812294318,-10.767587093,14.0812297960,-10.767585586,0.019320528564367067,0.005425200001241137
1957-03-14,14.0798793419,-10.756996187,14.0798793737,-10.756996217,0.0016870247451462738,-0.00010799999614619082
1957-03-15,14.0785260573,-10.745586250,14.0785257234,-10.745587785,-0.017714429124236177,-0.005525999996791597
1957-03-16,14.0772763428,-10.737507991,14.0772759897,-10.737509438,-0.01873354963433115,-0.005209200002553871
1957-03-17,14.0761048848,-10.733337509,14.0761048793,-10.733337365,-0.000291803796166944,0.000518399998128416
1957-03-18,14.0748810089,-10.729476204,14.0748813569,-10.729474619,0.018463462284887995,0.005705999998895095
1957-03-19,14.0735047529,-10.721888848,14.0735050931,-10.721887468,0.018050078777731886,0.004968000001781547
1957-03-20,14.0720110526,-10.710297774,14.0720110317,-10.710298033,-0.001108939120531695,-0.0009324000004085065
1957-03-21,14.0705339505,-10.698475124,14.0705335900,-10.698476753,-0.019128619477181526,-0.0058643999992114
