Time,Alpha_1,Delta_1,Alpha_2,Delta_2,RA_Residual,Dec_Residual
1987-04-30,17.7490278434,-23.538437112,17.7490279724,-23.538439072,0.006386375619352578,-0.0070559999954866726
1987-05-01,17.7474644555,-23.532080387,17.7474646408,-23.532081373,0.009174051031932683,-0.0035495999995305283
1987-05-02,17.7460999307,-23.528461325,17.7461002520,-23.528462696,0.015907737076003615,-0.004935599999100759
1987-05-03,17.7447377595,-23.529203187,17.7447380968,-23.529206193,0.016699811486071428,-0.010821600000099352
1987-05-04,17.7431542449,-23.533753528,17.7431544531,-23.533756690,0.01030768017473393,-0.011383200008197036
1987-05-05,17.7412110112,-23.539631160,17.7412111548,-23.539632384,0.007109110064605356,-0.004406400006473632
1987-05-06,17.7389264377,-23.543663768,17.7389266725,-23.543663881,0.011623731704512986,-0.00040680000807924444
1987-05-07,17.7364672372,-23.543594702,17.7364675404,-23.543596169,0.015009869398464298,-0.005281200002116293
1987-05-08,17.7340642501,-23.539215500,17.7340644742,-23.539218423,0.01109440542576389,-0.010522800000956067
1987-05-09,17.7318972289,-23.532451542,17.7318973799,-23.532453799,0.007475865189898465,-0.008125199994424293
1987-05-10,17.7300068799,-23.526393971,17.7300071231,-23.526395104,0.01204115286466813,-0.004078799992157656
1987-05-11,17.7282756285,-23.523775286,17.7282760026,-23.523777297,0.018522553230273565,-0.007239599997888035
1987-05-12,17.7264853776,-23.525617571,17.7264857104,-23.525621223,0.016477464320918882,-0.01314720000067382
1987-05-13,17.7244256326,-23.530705362,17.7244258144,-23.530708486,0.009000863039061082,-0.011246400009667923
1987-05-14,17.7219999801,-23.536172785,17.7220001344,-23.536173754,0.007639028864853158,-0.0034883999944668176
1987-05-15,17.7192762004,-23.538943997,17.7192764606,-23.538944459,0.012881616537361392,-0.0016631999969263234
1987-05-16,17.7164524367,-23.537288957,17.7164527248,-23.537291076,0.014263030086408758,-0.007628399991688184
1987-05-17,17.7137573228,-23.531682447,17.7137575107,-23.531685454,0.009302803047258917,-0.010825200000397217
1987-05-18,17.7113365880,-23.524547374,17.7113367452,-23.524549256,0.007783288583771727,-0.006775199997832715
1987-05-19,17.7091822590,-23.519047544,17.7091825440,-23.519048742,0.014111513762032464,-0.004312799998729133
1987-05-20,17.7071371125,-23.517530495,17.7071374918,-23.517533086,0.018780908141119827,-0.00932760000438293
1987-05-21,17.7049719095,-23.520359374,17.7049721938,-23.520363182,0.01407671354191121,-0.013708799995981735
1987-05-22,17.7024996831,-23.525708846,17.7024998314,-23.525711379,0.007342566910716043,-0.00911879999989651
1987-05-23,17.6996711432,-23.530463845,17.6996713147,-23.530464370,0.00849092878630417,-0.0018900000029020703
1987-05-24,17.6966009412,-23.531793126,17.6966012145,-23.531793849,0.013530888427803181,-0.0026027999979305605
1987-05-25,17.6935098972,-23.528579189,17.6935101536,-23.528581515,0.012694491541264652,-0.008373600002187231
1987-05-26,17.6906141056,-23.521963373,17.6906142707,-23.521965792,0.00817459391900765,-0.00870840000430917
1987-05-27,17.6880184501,-23.514758099,17.6880186508,-23.514759215,0.009937800238163255,-0.004017599999883714
1987-05-28,17.6856662015,-23.510051713,17.6856665465,-23.510052871,0.017083525672258196,-0.004168799999604289
1987-05-29,17.6833675526,-23.509687203,17.6833679247,-23.509689945,0.01842550000893108,-0.009871200010991288
1987-05-30,17.6808934396,-23.513341865,17.6808936815,-23.513344772,0.011977975731376884,-0.010465199996190222
1987-05-31,17.6780900882,-23.518668697,17.6780902651,-23.518669551,0.008759066417921168,-0.0030743999985816117
1987-06-01,17.6749577189,-23.522458765,17.6749579962,-23.522458403,0.013729899414882419,0.0013031999927193283
1987-06-02,17.6716520086,-23.522258816,17.6716523605,-23.522259865,0.017423580886460052,-0.003776399992716506
1987-06-03,17.6684060930,-23.517610123,17.6684063573,-23.517612712,0.013086714951508916,-0.00932039999099743
