[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1948],[6],[29],[0],[0],[0.00],[17.5095954475],[-22.864386030]
[1948],[6],[30],[0],[0],[0.00],[17.5018399773],[-22.858696640]
[1948],[7],[1],[0],[0],[0.00],[17.4924321671],[-22.851901480]
[1948],[7],[2],[0],[0],[0.00],[17.4815124349],[-22.844406053]
[1948],[7],[3],[0],[0],[0.00],[17.4694528106],[-22.836710273]
[1948],[7],[4],[0],[0],[0.00],[17.4567989113],[-22.829347936]
[1948],[7],[5],[0],[0],[0.00],[17.4441870718],[-22.822820798]
[1948],[7],[6],[0],[0],[0.00],[17.4322538061],[-22.817535297]
[1948],[7],[7],[0],[0],[0.00],[17.4215492824],[-22.813747160]
[1948],[7],[8],[0],[0],[0.00],[17.4124659597],[-22.811520898]
[1948],[7],[9],[0],[0],[0.00],[17.4051897949],[-22.810712087]
[1948],[7],[10],[0],[0],[0.00],[17.3996777907],[-22.810979483]
[1948],[7],[11],[0],[0],[0.00],[17.3956631069],[-22.811824720]
[1948],[7],[12],[0],[0],[0.00],[17.3926897929],[-22.812662657]
[1948],[7],[13],[0],[0],[0.00],[17.3901710207],[-22.812904206]
[1948],[7],[14],[0],[0],[0.00],[17.3874722581],[-22.812048073]
[1948],[7],[15],[0],[0],[0.00],[17.3840014830],[-22.809755612]
[1948],[7],[16],[0],[0],[0.00],[17.3792999476],[-22.805903315]
[1948],[7],[17],[0],[0],[0.00],[17.3731123665],[-22.800599411]
[1948],[7],[18],[0],[0],[0.00],[17.3654267504],[-22.794168157]
[1948],[7],[19],[0],[0],[0.00],[17.3564738746],[-22.787103202]
[1948],[7],[20],[0],[0],[0.00],[17.3466895812],[-22.780001993]
[1948],[7],[21],[0],[0],[0.00],[17.3366460853],[-22.773487427]
[1948],[7],[22],[0],[0],[0.00],[17.3269672292],[-22.768127001]
[1948],[7],[23],[0],[0],[0.00],[17.3182416197],[-22.764358469]
[1948],[7],[24],[0],[0],[0.00],[17.3109431125],[-22.762428082]
[1948],[7],[25],[0],[0],[0.00],[17.3053725498],[-22.762353270]
[1948],[7],[26],[0],[0],[0.00],[17.3016202041],[-22.763914572]
[1948],[7],[27],[0],[0],[0.00],[17.2995555868],[-22.766679450]
[1948],[7],[28],[0],[0],[0.00],[17.2988440069],[-22.770061101]
[1948],[7],[29],[0],[0],[0.00],[17.2989883630],[-22.773399552]
[1948],[7],[30],[0],[0],[0.00],[17.2993963997],[-22.776060673]
[1948],[7],[31],[0],[0],[0.00],[17.2994626487],[-22.777530553]
[1948],[8],[1],[0],[0],[0.00],[17.2986572072],[-22.777493133]
[1948],[8],[2],[0],[0],[0.00],[17.2966062898],[-22.775876177]
[1948],[8],[3],[0],[0],[0.00],[17.2931491196],[-22.772859530]
[1948],[8],[4],[0],[0],[0.00],[17.2883615026],[-22.768845200]
[1948],[8],[5],[0],[0],[0.00],[17.2825416840],[-22.764400017]
[1948],[8],[6],[0],[0],[0.00],[17.2761603634],[-22.760173651]
[1948],[8],[7],[0],[0],[0.00],[17.2697905803],[-22.756814627]
[1948],[8],[8],[0],[0],[0.00],[17.2640220548],[-22.754880859]
[1948],[8],[9],[0],[0],[0.00],[17.2593825604],[-22.754767395]
[1948],[8],[10],[0],[0],[0.00],[17.2562678492],[-22.756649885]
[1948],[8],[11],[0],[0],[0.00],[17.2548935855],[-22.760459523]
[1948],[8],[12],[0],[0],[0.00],[17.2552690853],[-22.765887672]
[1948],[8],[13],[0],[0],[0.00],[17.2571970709],[-22.772427133]
[1948],[8],[14],[0],[0],[0.00],[17.2602976617],[-22.779440757]
[1948],[8],[15],[0],[0],[0.00],[17.2640574456],[-22.786253976]
[1948],[8],[16],[0],[0],[0.00],[17.2678980757],[-22.792253735]
[1948],[8],[17],[0],[0],[0.00],[17.2712573080],[-22.796979306]
[1948],[8],[18],[0],[0],[0.00],[17.2736727392],[-22.800190348]
[1948],[8],[19],[0],[0],[0.00],[17.2748500664],[-22.801898079]
[1948],[8],[20],[0],[0],[0.00],[17.2747083221],[-22.802358089]
[1948],[8],[21],[0],[0],[0.00],[17.2733896821],[-22.802028318]
[1948],[8],[22],[0],[0],[0.00],[17.2712341041],[-22.801498620]
[1948],[8],[23],[0],[0],[0.00],[17.2687256501],[-22.801408424]
[1948],[8],[24],[0],[0],[0.00],[17.2664183638],[-22.802357507]
[1948],[8],[25],[0],[0],[0.00],[17.2648582883],[-22.804826914]
[1948],[8],[26],[0],[0],[0.00],[17.2645101994],[-22.809114448]
[1948],[8],[27],[0],[0],[0.00],[17.2656982065],[-22.815294355]
[1948],[8],[28],[0],[0],[0.00],[17.2685668348],[-22.823205756]
[1948],[8],[29],[0],[0],[0.00],[17.2730636222],[-22.832474245]
[1948],[8],[30],[0],[0],[0.00],[17.2789454889],[-22.842561010]
[1948],[8],[31],[0],[0],[0.00],[17.2858096497],[-22.852841627]
[1948],[9],[1],[0],[0],[0.00],[17.2931435025],[-22.862693707]
[1948],[9],[2],[0],[0],[0.00],[17.3003960534],[-22.871591863]
[1948],[9],[3],[0],[0],[0.00],[17.3070543404],[-22.879182755]
[1948],[9],[4],[0],[0],[0.00],[17.3127203671],[-22.885335579]
[1948],[9],[5],[0],[0],[0.00],[17.3171703067],[-22.890154322]
[1948],[9],[6],[0],[0],[0.00],[17.3203875779],[-22.893955072]
[1948],[9],[7],[0],[0],[0.00],[17.3225623202],[-22.897211928]
[1948],[9],[8],[0],[0],[0.00],[17.3240591478],[-22.900485162]
[1948],[9],[9],[0],[0],[0.00],[17.3253595483],[-22.904340305]
[1948],[9],[10],[0],[0],[0.00],[17.3269907878],[-22.909271134]
[1948],[9],[11],[0],[0],[0.00],[17.3294530926],[-22.915634281]
[1948],[9],[12],[0],[0],[0.00],[17.3331530296],[-22.923601867]
[1948],[9],[13],[0],[0],[0.00],[17.3383539239],[-22.933138890]
[1948],[9],[14],[0],[0],[0.00],[17.3451431001],[-22.944007595]
[1948],[9],[15],[0],[0],[0.00],[17.3534217876],[-22.955799286]
[1948],[9],[16],[0],[0],[0.00],[17.3629164676],[-22.967992177]
[1948],[9],[17],[0],[0],[0.00],[17.3732121784],[-22.980026064]
[1948],[9],[18],[0],[0],[0.00],[17.3838068120],[-22.991386086]
[1948],[9],[19],[0],[0],[0.00],[17.3941792759],[-23.001679066]
[1948],[9],[20],[0],[0],[0.00],[17.4038639660],[-23.010690034]
[1948],[9],[21],[0],[0],[0.00],[17.4125202248],[-23.018409199]
[1948],[9],[22],[0],[0],[0.00],[17.4199824833],[-23.025024723]
[1948],[9],[23],[0],[0],[0.00],[17.4262840556],[-23.030885085]
[1948],[9],[24],[0],[0],[0.00],[17.4316486676],[-23.036441393]
[1948],[9],[25],[0],[0],[0.00],[17.4364527529],[-23.042176640]
[1948],[9],[26],[0],[0],[0.00],[17.4411689745],[-23.048539638]
[1948],[9],[27],[0],[0],[0.00],[17.4462964055],[-23.055882620]
[1948],[9],[28],[0],[0],[0.00],[17.4522941716],[-23.064416898]
[1948],[9],[29],[0],[0],[0.00],[17.4595210436],[-23.074184490]
[1948],[9],[30],[0],[0],[0.00],[17.4681916422],[-23.085053609]
[1948],[10],[1],[0],[0],[0.00],[17.4783500677],[-23.096736189]
[1948],[10],[2],[0],[0],[0.00],[17.4898640535],[-23.108828385]
[1948],[10],[3],[0],[0],[0.00],[17.5024404296],[-23.120869081]
[1948],[10],[4],[0],[0],[0.00],[17.5156611543],[-23.132408719]
[1948],[10],[5],[0],[0],[0.00],[17.5290382008],[-23.143078186]
[1948],[10],[6],[0],[0],[0.00],[17.5420804664],[-23.152644074]
[1948],[10],[7],[0],[0],[0.00],[17.5543652765],[-23.161041362]
[1948],[10],[8],[0],[0],[0.00],[17.5656000877],[-23.168375747]
[1948],[10],[9],[0],[0],[0.00],[17.5756661541],[-23.174897934]
[1948],[10],[10],[0],[0],[0.00],[17.5846338760],[-23.180956436]
[1948],[10],[11],[0],[0],[0.00],[17.5927490898],[-23.186939378]
[1948],[10],[12],[0],[0],[0.00],[17.6003931590],[-23.193215852]
[1948],[10],[13],[0],[0],[0.00],[17.6080253339],[-23.200084263]
[1948],[10],[14],[0],[0],[0.00],[17.6161177428],[-23.207733466]
[1948],[10],[15],[0],[0],[0.00],[17.6250925530],[-23.216219236]
[1948],[10],[16],[0],[0],[0.00],[17.6352677265],[-23.225457517]
[1948],[10],[17],[0],[0],[0.00],[17.6468182451],[-23.235236123]
[1948],[10],[18],[0],[0],[0.00],[17.6597540005],[-23.245244235]
[1948],[10],[19],[0],[0],[0.00],[17.6739179485],[-23.255116790]
[1948],[10],[20],[0],[0],[0.00],[17.6890044077],[-23.264490582]
[1948],[10],[21],[0],[0],[0.00],[17.7045960510],[-23.273060775]
[1948],[10],[22],[0],[0],[0.00],[17.7202203826],[-23.280631197]
[1948],[10],[23],[0],[0],[0.00],[17.7354141759],[-23.287144570]
[1948],[10],[24],[0],[0],[0.00],[17.7497919984],[-23.292688320]
[1948],[10],[25],[0],[0],[0.00],[17.7631023361],[-23.297473374]
[1948],[10],[26],[0],[0],[0.00],[17.7752648412],[-23.301792078]
[1948],[10],[27],[0],[0],[0.00],[17.7863797161],[-23.305965430]
[1948],[10],[28],[0],[0],[0.00],[17.7967091917],[-23.310290174]
[1948],[10],[29],[0],[0],[0.00],[17.8066362013],[-23.314994963]
[1948],[10],[30],[0],[0],[0.00],[17.8166074053],[-23.320209560]
[1948],[10],[31],[0],[0],[0.00],[17.8270715195],[-23.325949669]
[1948],[11],[1],[0],[0],[0.00],[17.8384199440],[-23.332116196]
[1948],[11],[2],[0],[0],[0.00],[17.8509375931],[-23.338508958]
[1948],[11],[3],[0],[0],[0.00],[17.8647676022],[-23.344853173]
[1948],[11],[4],[0],[0],[0.00],[17.8798930163],[-23.350838392]
[1948],[11],[5],[0],[0],[0.00],[17.8961371461],[-23.356164510]
[1948],[11],[6],[0],[0],[0.00],[17.9131839865],[-23.360591035]
[1948],[11],[7],[0],[0],[0.00],[17.9306179397],[-23.363979276]
[1948],[11],[8],[0],[0],[0.00],[17.9479791698],[-23.366319489]
[1948],[11],[9],[0],[0],[0.00],[17.9648283750],[-23.367734271]
[1948],[11],[10],[0],[0],[0.00],[17.9808108676],[-23.368456658]
[1948],[11],[11],[0],[0],[0.00],[17.9957088439],[-23.368786555]
[1948],[11],[12],[0],[0],[0.00],[18.0094726284],[-23.369035526]
[1948],[11],[13],[0],[0],[0.00],[18.0222250399],[-23.369472588]
[1948],[11],[14],[0],[0],[0.00],[18.0342396921],[-23.370280378]
[1948],[11],[15],[0],[0],[0.00],[18.0458991939],[-23.371529805]
[1948],[11],[16],[0],[0],[0.00],[18.0576386472],[-23.373172276]
[1948],[11],[17],[0],[0],[0.00],[18.0698876493],[-23.375048374]
[1948],[11],[18],[0],[0],[0.00],[18.0830128933],[-23.376910670]
[1948],[11],[19],[0],[0],[0.00],[18.0972733022],[-23.378455731]
[1948],[11],[20],[0],[0],[0.00],[18.1127866716],[-23.379365555]
[1948],[11],[21],[0],[0],[0.00],[18.1295143024],[-23.379352296]
[1948],[11],[22],[0],[0],[0.00],[18.1472638177],[-23.378204683]
[1948],[11],[23],[0],[0],[0.00],[18.1657114037],[-23.375826777]
[1948],[11],[24],[0],[0],[0.00],[18.1844430055],[-23.372262588]
[1948],[11],[25],[0],[0],[0.00],[18.2030105346],[-23.367697394]
[1948],[11],[26],[0],[0],[0.00],[18.2209951493],[-23.362433008]
[1948],[11],[27],[0],[0],[0.00],[18.2380690172],[-23.356838137]
[1948],[11],[28],[0],[0],[0.00],[18.2540426878],[-23.351285083]
[1948],[11],[29],[0],[0],[0.00],[18.2688921793],[-23.346083812]
[1948],[11],[30],[0],[0],[0.00],[18.2827593624],[-23.341430171]
[1948],[12],[1],[0],[0],[0.00],[18.2959279544],[-23.337374631]
[1948],[12],[2],[0],[0],[0.00],[18.3087800717],[-23.333817110]
[1948],[12],[3],[0],[0],[0.00],[18.3217420878],[-23.330523109]
[1948],[12],[4],[0],[0],[0.00],[18.3352268934],[-23.327157920]
[1948],[12],[5],[0],[0],[0.00],[18.3495809504],[-23.323330838]
[1948],[12],[6],[0],[0],[0.00],[18.3650402763],[-23.318646954]
[1948],[12],[7],[0],[0],[0.00],[18.3817005292],[-23.312759966]
[1948],[12],[8],[0],[0],[0.00],[18.3995034399],[-23.305422984]
[1948],[12],[9],[0],[0],[0.00],[18.4182418379],[-23.296531576]
[1948],[12],[10],[0],[0],[0.00],[18.4375831646],[-23.286151047]
[1948],[12],[11],[0],[0],[0.00],[18.4571134539],[-23.274519418]
[1948],[12],[12],[0],[0],[0.00],[18.4763924059],[-23.262022686]
[1948],[12],[13],[0],[0],[0.00],[18.4950181135],[-23.249138749]
[1948],[12],[14],[0],[0],[0.00],[18.5126843796],[-23.236363064]
[1948],[12],[15],[0],[0],[0.00],[18.5292266827],[-23.224124500]
[1948],[12],[16],[0],[0],[0.00],[18.5446438791],[-23.212714357]
[1948],[12],[17],[0],[0],[0.00],[18.5590955478],[-23.202238305]
[1948],[12],[18],[0],[0],[0.00],[18.5728755481],[-23.192601411]
[1948],[12],[19],[0],[0],[0.00],[18.5863681776],[-23.183523770]
[1948],[12],[20],[0],[0],[0.00],[18.5999939467],[-23.174582835]
[1948],[12],[21],[0],[0],[0.00],[18.6141544300],[-23.165270637]
[1948],[12],[22],[0],[0],[0.00],[18.6291797757],[-23.155062063]
[1948],[12],[23],[0],[0],[0.00],[18.6452881194],[-23.143481598]
[1948],[12],[24],[0],[0],[0.00],[18.6625562424],[-23.130169779]
[1948],[12],[25],[0],[0],[0.00],[18.6809082511],[-23.114936758]
[1948],[12],[26],[0],[0],[0.00],[18.7001219395],[-23.097801222]
[1948],[12],[27],[0],[0],[0.00],[18.7198556967],[-23.079002318]
[1948],[12],[28],[0],[0],[0.00],[18.7396925047],[-23.058980622]
[1948],[12],[29],[0],[0],[0.00],[18.7591981656],[-23.038322530]
[1948],[12],[30],[0],[0],[0.00],[18.7779834600],[-23.017675847]
[1948],[12],[31],[0],[0],[0.00],[18.7957615348],[-22.997647860]
[1949],[1],[1],[0],[0],[0.00],[18.8123891585],[-22.978707056]
[1949],[1],[2],[0],[0],[0.00],[18.8278855196],[-22.961107282]
[1949],[1],[3],[0],[0],[0.00],[18.8424260219],[-22.944848190]
[1949],[1],[4],[0],[0],[0.00],[18.8563146927],[-22.929676694]
[1949],[1],[5],[0],[0],[0.00],[18.8699384528],[-22.915127257]
[1949],[1],[6],[0],[0],[0.00],[18.8837151990],[-22.900586520]
[1949],[1],[7],[0],[0],[0.00],[18.8980371227],[-22.885378639]
[1949],[1],[8],[0],[0],[0.00],[18.9132220119],[-22.868851267]
[1949],[1],[9],[0],[0],[0.00],[18.9294713901],[-22.850463187]
[1949],[1],[10],[0],[0],[0.00],[18.9468442955],[-22.829858043]
[1949],[1],[11],[0],[0],[0.00],[18.9652467440],[-22.806922179]
[1949],[1],[12],[0],[0],[0.00],[18.9844408758],[-22.781814783]
[1949],[1],[13],[0],[0],[0.00],[19.0040735330],[-22.754963574]
[1949],[1],[14],[0],[0],[0.00],[19.0237235167],[-22.727018360]
[1949],[1],[15],[0],[0],[0.00],[19.0429598048],[-22.698766551]
[1949],[1],[16],[0],[0],[0.00],[19.0614049580],[-22.671016209]
[1949],[1],[17],[0],[0],[0.00],[19.0787891688],[-22.644473014]
[1949],[1],[18],[0],[0],[0.00],[19.0949898922],[-22.619626139]
[1949],[1],[19],[0],[0],[0.00],[19.1100467671],[-22.596673038]
[1949],[1],[20],[0],[0],[0.00],[19.1241531301],[-22.575489407]
[1949],[1],[21],[0],[0],[0.00],[19.1376252309],[-22.555651513]
[1949],[1],[22],[0],[0],[0.00],[19.1508570339],[-22.536498508]
[1949],[1],[23],[0],[0],[0.00],[19.1642662942],[-22.517225512]
[1949],[1],[24],[0],[0],[0.00],[19.1782400778],[-22.496990662]
[1949],[1],[25],[0],[0],[0.00],[19.1930851015],[-22.475024869]
[1949],[1],[26],[0],[0],[0.00],[19.2089878686],[-22.450733864]
[1949],[1],[27],[0],[0],[0.00],[19.2259893068],[-22.423781069]
[1949],[1],[28],[0],[0],[0.00],[19.2439761648],[-22.394146070]
[1949],[1],[29],[0],[0],[0.00],[19.2626919192],[-22.362145326]
[1949],[1],[30],[0],[0],[0.00],[19.2817690791],[-22.328406608]
[1949],[1],[31],[0],[0],[0.00],[19.3007776040],[-22.293796423]
[1949],[2],[1],[0],[0],[0.00],[19.3192865245],[-22.259300578]
[1949],[2],[2],[0],[0],[0.00],[19.3369258416],[-22.225880362]
[1949],[2],[3],[0],[0],[0.00],[19.3534412086],[-22.194323063]
[1949],[2],[4],[0],[0],[0.00],[19.3687296008],[-22.165120332]
[1949],[2],[5],[0],[0],[0.00],[19.3828516937],[-22.138393698]
[1949],[2],[6],[0],[0],[0.00],[19.3960199606],[-22.113879363]
[1949],[2],[7],[0],[0],[0.00],[19.4085660883],[-22.090970523]
[1949],[2],[8],[0],[0],[0.00],[19.4208937096],[-22.068806613]
[1949],[2],[9],[0],[0],[0.00],[19.4334245814],[-22.046390798]
[1949],[2],[10],[0],[0],[0.00],[19.4465430673],[-22.022723140]
[1949],[2],[11],[0],[0],[0.00],[19.4605475699],[-21.996928896]
[1949],[2],[12],[0],[0],[0.00],[19.4756105876],[-21.968376896]
[1949],[2],[13],[0],[0],[0.00],[19.4917544993],[-21.936769937]
[1949],[2],[14],[0],[0],[0.00],[19.5088445969],[-21.902201303]
[1949],[2],[15],[0],[0],[0.00],[19.5266033907],[-21.865161966]
[1949],[2],[16],[0],[0],[0.00],[19.5446454844],[-21.826492564]
[1949],[2],[17],[0],[0],[0.00],[19.5625297424],[-21.787278989]
[1949],[2],[18],[0],[0],[0.00],[19.5798229395],[-21.748699271]
[1949],[2],[19],[0],[0],[0.00],[19.5961621989],[-21.711850812]
[1949],[2],[20],[0],[0],[0.00],[19.6113086891],[-21.677580132]
[1949],[2],[21],[0],[0],[0.00],[19.6251800293],[-21.646356264]
[1949],[2],[22],[0],[0],[0.00],[19.6378599454],[-21.618200513]
[1949],[2],[23],[0],[0],[0.00],[19.6495831399],[-21.592688776]
[1949],[2],[24],[0],[0],[0.00],[19.6606999191],[-21.569017359]
[1949],[2],[25],[0],[0],[0.00],[19.6716275836],[-21.546117736]
[1949],[2],[26],[0],[0],[0.00],[19.6827946150],[-21.522802011]
[1949],[2],[27],[0],[0],[0.00],[19.6945850181],[-21.497919458]
[1949],[2],[28],[0],[0],[0.00],[19.7072884888],[-21.470506745]
[1949],[3],[1],[0],[0],[0.00],[19.7210612531],[-21.439919381]
[1949],[3],[2],[0],[0],[0.00],[19.7359029876],[-21.405927352]
[1949],[3],[3],[0],[0],[0.00],[19.7516524441],[-21.368765732]
[1949],[3],[4],[0],[0],[0.00],[19.7680054091],[-21.329124338]
[1949],[3],[5],[0],[0],[0.00],[19.7845535729],[-21.288072456]
[1949],[3],[6],[0],[0],[0.00],[19.8008410914],[-21.246919123]
[1949],[3],[7],[0],[0],[0.00],[19.8164301486],[-21.207027249]
[1949],[3],[8],[0],[0],[0.00],[19.8309646101],[-21.169611715]
[1949],[3],[9],[0],[0],[0.00],[19.8442220129],[-21.135553632]
[1949],[3],[10],[0],[0],[0.00],[19.8561439504],[-21.105269040]
[1949],[3],[11],[0],[0],[0.00],[19.8668418093],[-21.078650216]
[1949],[3],[12],[0],[0],[0.00],[19.8765780966],[-21.055087617]
[1949],[3],[13],[0],[0],[0.00],[19.8857276580],[-21.033562948]
[1949],[3],[14],[0],[0],[0.00],[19.8947269242],[-21.012790307]
[1949],[3],[15],[0],[0],[0.00],[19.9040148174],[-20.991393495]
[1949],[3],[16],[0],[0],[0.00],[19.9139770800],[-20.968082114]
[1949],[3],[17],[0],[0],[0.00],[19.9248941104],[-20.941826489]
[1949],[3],[18],[0],[0],[0.00],[19.9369038583],[-20.911994452]
[1949],[3],[19],[0],[0],[0.00],[19.9499790442],[-20.878453367]
[1949],[3],[20],[0],[0],[0.00],[19.9639267341],[-20.841607660]
[1949],[3],[21],[0],[0],[0.00],[19.9784101490],[-20.802368327]
[1949],[3],[22],[0],[0],[0.00],[19.9929932812],[-20.762043686]
[1949],[3],[23],[0],[0],[0.00],[20.0072012183],[-20.722165610]
[1949],[3],[24],[0],[0],[0.00],[20.0205896761],[-20.684266315]
[1949],[3],[25],[0],[0],[0.00],[20.0328094677],[-20.649650969]
[1949],[3],[26],[0],[0],[0.00],[20.0436574199],[-20.619198798]
[1949],[3],[27],[0],[0],[0.00],[20.0531031741],[-20.593235992]
[1949],[3],[28],[0],[0],[0.00],[20.0612911041],[-20.571491768]
[1949],[3],[29],[0],[0],[0.00],[20.0685167113],[-20.553146844]
[1949],[3],[30],[0],[0],[0.00],[20.0751846555],[-20.536953444]
[1949],[3],[31],[0],[0],[0.00],[20.0817532518],[-20.521410827]
[1949],[4],[1],[0],[0],[0.00],[20.0886741734],[-20.504965479]
[1949],[4],[2],[0],[0],[0.00],[20.0963335461],[-20.486214901]
[1949],[4],[3],[0],[0],[0.00],[20.1050003088],[-20.464094663]
[1949],[4],[4],[0],[0],[0.00],[20.1147883697],[-20.438026918]
[1949],[4],[5],[0],[0],[0.00],[20.1256369216],[-20.408016372]
[1949],[4],[6],[0],[0],[0.00],[20.1373136464],[-20.374673437]
[1949],[4],[7],[0],[0],[0.00],[20.1494430473],[-20.339152931]
[1949],[4],[8],[0],[0],[0.00],[20.1615557761],[-20.303012529]
[1949],[4],[9],[0],[0],[0.00],[20.1731568790],[-20.267991993]
[1949],[4],[10],[0],[0],[0.00],[20.1837963206],[-20.235764670]
[1949],[4],[11],[0],[0],[0.00],[20.1931367020],[-20.207680000]
[1949],[4],[12],[0],[0],[0.00],[20.2010000616],[-20.184566800]
[1949],[4],[13],[0],[0],[0.00],[20.2073924240],[-20.166609881]
[1949],[4],[14],[0],[0],[0.00],[20.2124994678],[-20.153333273]
[1949],[4],[15],[0],[0],[0.00],[20.2166585477],[-20.143675071]
[1949],[4],[16],[0],[0],[0.00],[20.2203105621],[-20.136144312]
[1949],[4],[17],[0],[0],[0.00],[20.2239413504],[-20.129023594]
[1949],[4],[18],[0],[0],[0.00],[20.2280165804],[-20.120601772]
[1949],[4],[19],[0],[0],[0.00],[20.2329211513],[-20.109396541]
[1949],[4],[20],[0],[0],[0.00],[20.2389061034],[-20.094356509]
[1949],[4],[21],[0],[0],[0.00],[20.2460525606],[-20.075009853]
[1949],[4],[22],[0],[0],[0.00],[20.2542553954],[-20.051549367]
[1949],[4],[23],[0],[0],[0.00],[20.2632328026],[-20.024830093]
[1949],[4],[24],[0],[0],[0.00],[20.2725612148],[-19.996274506]
[1949],[4],[25],[0],[0],[0.00],[20.2817335699],[-19.967685417]
[1949],[4],[26],[0],[0],[0.00],[20.2902323247],[-19.940990036]
[1949],[4],[27],[0],[0],[0.00],[20.2976047531],[-19.917957400]
[1949],[4],[28],[0],[0],[0.00],[20.3035300516],[-19.899929339]
[1949],[4],[29],[0],[0],[0.00],[20.3078644538],[-19.887622776]
[1949],[4],[30],[0],[0],[0.00],[20.3106601168],[-19.881027355]
[1949],[5],[1],[0],[0],[0.00],[20.3121548046],[-19.879417369]
[1949],[5],[2],[0],[0],[0.00],[20.3127364489],[-19.881465066]
[1949],[5],[3],[0],[0],[0.00],[20.3128899940],[-19.885428966]
[1949],[5],[4],[0],[0],[0.00],[20.3131309388],[-19.889397485]
[1949],[5],[5],[0],[0],[0.00],[20.3139386502],[-19.891538079]
[1949],[5],[6],[0],[0],[0.00],[20.3156907766],[-19.890345677]
[1949],[5],[7],[0],[0],[0.00],[20.3186124206],[-19.884841445]
[1949],[5],[8],[0],[0],[0.00],[20.3227409799],[-19.874720109]
[1949],[5],[9],[0],[0],[0.00],[20.3279160916],[-19.860410990]
[1949],[5],[10],[0],[0],[0.00],[20.3337964813],[-19.843043830]
[1949],[5],[11],[0],[0],[0.00],[20.3399046276],[-19.824310085]
[1949],[5],[12],[0],[0],[0.00],[20.3456931870],[-19.806234144]
[1949],[5],[13],[0],[0],[0.00],[20.3506252266],[-19.790877962]
[1949],[5],[14],[0],[0],[0.00],[20.3542533447],[-19.780033143]
[1949],[5],[15],[0],[0],[0.00],[20.3562856995],[-19.774948871]
[1949],[5],[16],[0],[0],[0.00],[20.3566268639],[-19.776148955]
[1949],[5],[17],[0],[0],[0.00],[20.3553893948],[-19.783361237]
[1949],[5],[18],[0],[0],[0.00],[20.3528752735],[-19.795568513]
[1949],[5],[19],[0],[0],[0.00],[20.3495320004],[-19.811163921]
[1949],[5],[20],[0],[0],[0.00],[20.3458914410],[-19.828177927]
[1949],[5],[21],[0],[0],[0.00],[20.3424974602],[-19.844551024]
[1949],[5],[22],[0],[0],[0.00],[20.3398349023],[-19.858402436]
[1949],[5],[23],[0],[0],[0.00],[20.3382628257],[-19.868284628]
[1949],[5],[24],[0],[0],[0.00],[20.3379646042],[-19.873377276]
[1949],[5],[25],[0],[0],[0.00],[20.3389175185],[-19.873615413]
[1949],[5],[26],[0],[0],[0.00],[20.3408909501],[-19.869716518]
[1949],[5],[27],[0],[0],[0.00],[20.3434734366],[-19.863104278]
[1949],[5],[28],[0],[0],[0.00],[20.3461282480],[-19.855723215]
[1949],[5],[29],[0],[0],[0.00],[20.3482708005],[-19.849762459]
[1949],[5],[30],[0],[0],[0.00],[20.3493542561],[-19.847334484]
[1949],[5],[31],[0],[0],[0.00],[20.3489518898],[-19.850151181]
[1949],[6],[1],[0],[0],[0.00],[20.3468188214],[-19.859268538]
[1949],[6],[2],[0],[0],[0.00],[20.3429268204],[-19.874930540]
[1949],[6],[3],[0],[0],[0.00],[20.3374659315],[-19.896543933]
[1949],[6],[4],[0],[0],[0.00],[20.3308151581],[-19.922777404]
[1949],[6],[5],[0],[0],[0.00],[20.3234889540],[-19.951759245]
[1949],[6],[6],[0],[0],[0.00],[20.3160666433],[-19.981342500]
[1949],[6],[7],[0],[0],[0.00],[20.3091147359],[-20.009395784]
[1949],[6],[8],[0],[0],[0.00],[20.3031109115],[-20.034086458]
[1949],[6],[9],[0],[0],[0.00],[20.2983784795],[-20.054123786]
[1949],[6],[10],[0],[0],[0.00],[20.2950397273],[-20.068935317]
[1949],[6],[11],[0],[0],[0.00],[20.2929944222],[-20.078756765]
[1949],[6],[12],[0],[0],[0.00],[20.2919281272],[-20.084618887]
[1949],[6],[13],[0],[0],[0.00],[20.2913536092],[-20.088216979]
[1949],[6],[14],[0],[0],[0.00],[20.2906774170],[-20.091684289]
[1949],[6],[15],[0],[0],[0.00],[20.2892887821],[-20.097274713]
[1949],[6],[16],[0],[0],[0.00],[20.2866482276],[-20.107032834]
[1949],[6],[17],[0],[0],[0.00],[20.2823703815],[-20.122473795]
[1949],[6],[18],[0],[0],[0.00],[20.2762790672],[-20.144359971]
[1949],[6],[19],[0],[0],[0.00],[20.2684323878],[-20.172590076]
[1949],[6],[20],[0],[0],[0.00],[20.2591110170],[-20.206231179]
[1949],[6],[21],[0],[0],[0.00],[20.2487774419],[-20.243664641]
[1949],[6],[22],[0],[0],[0.00],[20.2380100681],[-20.282828662]
[1949],[6],[23],[0],[0],[0.00],[20.2274247069],[-20.321505716]
[1949],[6],[24],[0],[0],[0.00],[20.2175917739],[-20.357621395]
[1949],[6],[25],[0],[0],[0.00],[20.2089590139],[-20.389518387]
[1949],[6],[26],[0],[0],[0.00],[20.2017903504],[-20.416171405]
[1949],[6],[27],[0],[0],[0.00],[20.1961264138],[-20.437328702]
[1949],[6],[28],[0],[0],[0.00],[20.1917741928],[-20.453556483]
[1949],[6],[29],[0],[0],[0.00],[20.1883304726],[-20.466172463]
[1949],[6],[30],[0],[0],[0.00],[20.1852355708],[-20.477074704]
